Main_Title,Sub_Title,Venue,Fees,Date
Fundamentals of Decarbonisation,"Energy Efficiency, Carbon Footprint Reduction, and Climate Change Response",Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",04 - 08 May 2026
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Traffic Accident Investigation,How to Identify and Collect Evidences,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Traffic Accident Investigation,How to Identify and Collect Evidences,London - UK,"$ 5,950",22 - 26 Dec 2025
Traffic Accident Investigation,How to Identify and Collect Evidences,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Traffic Accident Investigation,How to Identify and Collect Evidences,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Traffic Accident Investigation,How to Identify and Collect Evidences,London - UK,"$ 5,950",21 - 25 Dec 2026
Traffic Accident Investigation,How to Identify and Collect Evidences,Online,"$ 3,950",06 - 10 Jul 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,London - UK,"$ 5,950",05 - 09 Oct 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Online,"$ 3,950",22 - 26 Dec 2025
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Online,"$ 3,950",21 - 25 Dec 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",22 - 26 Dec 2025
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Amsterdam - The Netherlands,"$ 5,950",13 - 17 Apr 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",03 - 07 Aug 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Intelligent Felt Leadership,Leadership through Visibility — Driving Safety Culture and Team Engagement,London - UK,"$ 5,950",21 - 25 Dec 2026
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,Dubai - UAE,"$ 5,950",17 - 21 Aug 2026
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,London - UK,"$ 5,950",12 - 16 Oct 2026
LEED Green Associate Exam Preparation Training,Become a Leader in Green Building Design and Construction,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,London - UK,"$ 5,950",05 - 09 Oct 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Online,"$ 3,950",22 - 26 Dec 2025
OSHA: Occupational Safety & Health Administration Standards,The Right Way for Safety,Online,"$ 3,950",21 - 25 Dec 2026
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,London - UK,"$ 5,950",22 - 26 Dec 2025
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,London - UK,"$ 5,950",06 - 10 Jul 2026
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,Amsterdam - The Netherlands,"$ 5,950",21 - 25 Sep 2026
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,London - UK,"$ 5,950",21 - 25 Dec 2026
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,Online,"$ 3,950",06 - 10 Jul 2026
Advanced Safety Leadership,Reducing Errors & Influencing Safety Behaviour,Online,"$ 3,950",19 - 23 Oct 2026
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Doha - Qatar,"$ 5,950",22 - 26 Dec 2025
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
ISGOTT & SIGTTO Requirements related to Tanker and Oil & Gas Terminal Operations and Safety,N/A,Doha - Qatar,"$ 5,950",21 - 25 Dec 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Muscat - Oman,"$ 5,950",05 - 09 Jan 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Abu Dhabi - UAE,"$ 5,950",27 - 31 Jul 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",22 - 26 Dec 2025
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",08 - 12 Jun 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",21 - 25 Dec 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Online,"$ 3,950",22 - 26 Dec 2025
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Online,"$ 3,950",13 - 17 Apr 2026
ISO 39001: Road Traffic Safety Management System,On the Road to ISO 39001,Online,"$ 3,950",21 - 25 Dec 2026
Safety Audit & Site Inspection,Improvement through Measurement,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
Safety Audit & Site Inspection,Improvement through Measurement,Pretoria - South Africa,"$ 5,950",22 - 26 Dec 2025
Safety Audit & Site Inspection,Improvement through Measurement,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Safety Audit & Site Inspection,Improvement through Measurement,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Safety Audit & Site Inspection,Improvement through Measurement,London - UK,"$ 5,950",19 - 23 Oct 2026
Safety Audit & Site Inspection,Improvement through Measurement,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
Safety Audit & Site Inspection,Improvement through Measurement,Pretoria - South Africa,"$ 5,950",21 - 25 Dec 2026
Safety Audit & Site Inspection,Improvement through Measurement,Online,"$ 3,950",10 - 14 Nov 2025
Safety Audit & Site Inspection,Improvement through Measurement,Online,"$ 3,950",09 - 13 Nov 2026
Mini MBA for HSE Professionals,Previously advertised as 'The 10-Day Advanced Health & Safety Leadership',London - UK,"$ 11,900",22 Dec - 02 Jan 2026
Mini MBA for HSE Professionals,Previously advertised as 'The 10-Day Advanced Health & Safety Leadership',London - UK,"$ 11,900",06 - 17 Jul 2026
Mini MBA for HSE Professionals,Previously advertised as 'The 10-Day Advanced Health & Safety Leadership',Amsterdam - The Netherlands,"$ 11,900",21 Sep - 02 Oct 2026
Mini MBA for HSE Professionals,Previously advertised as 'The 10-Day Advanced Health & Safety Leadership',Dubai - UAE,"$ 11,900",19 - 30 Oct 2026
Mini MBA for HSE Professionals,Previously advertised as 'The 10-Day Advanced Health & Safety Leadership',London - UK,"$ 11,900",21 Dec - 01 Jan 2027
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Vienna - Austria,"$ 5,950",07 - 11 Sep 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
The Art of Advanced Communication for Healthcare Professionals,"Communication, Persuasion, and Influence with a Focus on Emotional Intelligence",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
ICS 300 Incident Command System,Understanding the Dynamics that Gives the Crisis Leader the Ability to Manage Potential Risks during Emergency Situations,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
ICS 300 Incident Command System,Understanding the Dynamics that Gives the Crisis Leader the Ability to Manage Potential Risks during Emergency Situations,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
ICS 300 Incident Command System,Understanding the Dynamics that Gives the Crisis Leader the Ability to Manage Potential Risks during Emergency Situations,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Kigali - Rwanda,"$ 5,950",05 - 09 Jan 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Online,"$ 3,950",09 - 13 Feb 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Online,"$ 3,950",21 - 25 Sep 2026
Advanced Health & Safety Management,Managing Risks to Protect People,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Advanced Health & Safety Management,Managing Risks to Protect People,Amsterdam - The Netherlands,"$ 5,950",08 - 12 Dec 2025
Advanced Health & Safety Management,Managing Risks to Protect People,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Health & Safety Management,Managing Risks to Protect People,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Advanced Health & Safety Management,Managing Risks to Protect People,London - UK,"$ 5,950",13 - 17 Jul 2026
Advanced Health & Safety Management,Managing Risks to Protect People,Amsterdam - The Netherlands,"$ 5,950",28 Sep - 02 Oct 2026
Advanced Health & Safety Management,Managing Risks to Protect People,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Advanced Health & Safety Management,Managing Risks to Protect People,Amsterdam - The Netherlands,"$ 5,950",07 - 11 Dec 2026
Advanced Health & Safety Management,Managing Risks to Protect People,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Health & Safety Management,Managing Risks to Protect People,Online,"$ 3,950",27 - 31 Oct 2025
Advanced Health & Safety Management,Managing Risks to Protect People,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Health & Safety Management,Managing Risks to Protect People,Online,"$ 3,950",26 - 30 Oct 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Dubai - UAE,"$ 5,950",02 - 06 Mar 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Online,"$ 3,950",03 - 07 Nov 2025
IMO Model Training Course on OPRC: Level 2 - Supervisors and On-Scene Commanders,N/A,Online,"$ 3,950",02 - 06 Nov 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",02 - 06 Mar 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Contractor Safety Management,Control Your Contractors,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Health and Safety for Healthcare Professionals,N/A,Dubai - UAE,"$ 5,950",27 - 31 Oct 2025
Advanced Health and Safety for Healthcare Professionals,N/A,Amsterdam - The Netherlands,"$ 5,950",08 - 12 Dec 2025
Advanced Health and Safety for Healthcare Professionals,N/A,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Health and Safety for Healthcare Professionals,N/A,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Advanced Health and Safety for Healthcare Professionals,N/A,London - UK,"$ 5,950",13 - 17 Jul 2026
Advanced Health and Safety for Healthcare Professionals,N/A,Amsterdam - The Netherlands,"$ 5,950",28 Sep - 02 Oct 2026
Advanced Health and Safety for Healthcare Professionals,N/A,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Advanced Health and Safety for Healthcare Professionals,N/A,Amsterdam - The Netherlands,"$ 5,950",07 - 11 Dec 2026
Advanced Health and Safety for Healthcare Professionals,N/A,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Health and Safety for Healthcare Professionals,N/A,Online,"$ 3,950",27 - 31 Oct 2025
Advanced Health and Safety for Healthcare Professionals,N/A,Online,"$ 3,950",03 - 07 Nov 2025
Advanced Health and Safety for Healthcare Professionals,N/A,Online,"$ 3,950",26 - 30 Oct 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Dubai - UAE,"$ 5,950",11 - 15 May 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Online,"$ 3,950",29 Dec - 02 Jan 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Online,"$ 3,950",11 - 15 May 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Online,"$ 3,950",28 Dec - 01 Jan 2027
Alarm Management,The High Performance of Human Machine Interface,Abu Dhabi - UAE,"$ 5,950",08 - 12 Dec 2025
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",04 - 08 May 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Alarm Management,The High Performance of Human Machine Interface,Abu Dhabi - UAE,"$ 5,950",07 - 11 Dec 2026
Alarm Management,The High Performance of Human Machine Interface,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Safety in Process Equipment Design & Operation,Risk Minimization Approach,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Safety in Process Equipment Design & Operation,Risk Minimization Approach,Dubai - UAE,"$ 5,950",02 - 06 Mar 2026
Safety in Process Equipment Design & Operation,Risk Minimization Approach,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
Safety in Process Equipment Design & Operation,Risk Minimization Approach,Dubai - UAE,"$ 5,950",07 - 11 Sep 2026
Safety in Process Equipment Design & Operation,Risk Minimization Approach,Al Ain - UAE,"$ 5,950",28 Sep - 02 Oct 2026
Safety in Process Equipment Design & Operation,Risk Minimization Approach,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Safety in Process Equipment Design & Operation,Risk Minimization Approach,Online,"$ 3,950",07 - 11 Sep 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Dubai - UAE,"$ 5,950",11 - 15 May 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Online,"$ 3,950",29 Dec - 02 Jan 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Online,"$ 3,950",11 - 15 May 2026
Traffic Impact Analysis,Explore the Transportation and Land Use Interaction,Online,"$ 3,950",28 Dec - 01 Jan 2027
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",10 - 14 Nov 2025
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Rome - Italy,"$ 5,950",24 - 28 Nov 2025
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Istanbul - Turkey,"$ 5,950",15 - 19 Dec 2025
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Barcelona - Spain,"$ 5,950",19 - 23 Jan 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Amsterdam - The Netherlands,"$ 5,950",23 - 27 Mar 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Dubai - UAE,"$ 5,950",18 - 22 May 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Milan - Italy,"$ 5,950",29 Jun - 03 Jul 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",10 - 14 Aug 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Amsterdam - The Netherlands,"$ 5,950",19 - 23 Oct 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",09 - 13 Nov 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Rome - Italy,"$ 5,950",23 - 27 Nov 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",Paris - France,"$ 5,950",14 - 18 Dec 2026
The Oxford Adaptive Leadership for Healthcare Management,"Improving Delegation, Managing Resources and Expectations, and Increasing Efficiency",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Muscat - Oman,"$ 5,950",05 - 09 Jan 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Abu Dhabi - UAE,"$ 5,950",27 - 31 Jul 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",22 - 26 Dec 2025
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",08 - 12 Jun 2026
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$ 3,950",21 - 25 Dec 2026
Road Safety Audits & Inspections,View the Road through the Safety Lenses,Dubai - UAE,"$ 5,950",05 - 09 Jan 2026
Road Safety Audits & Inspections,View the Road through the Safety Lenses,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Road Safety Audits & Inspections,View the Road through the Safety Lenses,Online,"$ 3,950",21 - 25 Sep 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Kigali - Rwanda,"$ 5,950",05 - 09 Jan 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Online,"$ 3,950",09 - 13 Feb 2026
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Online,"$ 3,950",21 - 25 Sep 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Abu Dhabi - UAE,"$ 5,950",04 - 08 May 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Dubai - UAE,"$ 5,950",10 - 14 Aug 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Online,"$ 3,950",23 - 27 Mar 2026
Storage & Handling of Toxic Chemicals and Hazardous Materials,Effective Management and Monitoring of Safe Operating Procedures,Online,"$ 3,950",10 - 14 Aug 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Kuala Lumpur - Malaysia,"$ 5,950",27 - 31 Oct 2025
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dammam - Saudi Arabia,"$ 5,950",17 - 21 Nov 2025
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Al Khobar - Saudi Arabia,"$ 5,950",12 - 16 Jan 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Riyadh - Saudi Arabia,"$ 5,950",30 Mar - 03 Apr 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,London - UK,"$ 5,950",20 - 24 Apr 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Istanbul - Turkey,"$ 5,950",27 - 31 Jul 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Jeddah - Saudi Arabia,"$ 5,950",14 - 18 Sep 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Kuala Lumpur - Malaysia,"$ 5,950",26 - 30 Oct 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dammam - Saudi Arabia,"$ 5,950",16 - 20 Nov 2026
Developing and Sustaining an Effective Safety Culture,Delivering our Safety Visions and Beliefs,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Road Safety Auditor Team Leader Certification,Accepting Your Leadership Potential through Your Knowledge,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Road Safety Auditor Team Leader Certification,Accepting Your Leadership Potential through Your Knowledge,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
Road Safety Auditor Team Leader Certification,Accepting Your Leadership Potential through Your Knowledge,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
