Main_Title,Sub_Title,Venue,Fees,Date
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",20 - 24 Jul 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",22 - 26 Dec 2025
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",06 - 10 Apr 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",17 - 21 Aug 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",21 - 25 Dec 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$ 3,950",22 - 26 Dec 2025
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$ 3,950",08 - 12 Jun 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$ 3,950",21 - 25 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",22 - 26 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",21 - 25 Dec 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",01 - 05 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",14 - 18 Dec 2026
Information & Documentation Compliance,Streamlining Documents in A Digital Age,London - UK,"$ 5,950",22 - 26 Dec 2025
Information & Documentation Compliance,Streamlining Documents in A Digital Age,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Information & Documentation Compliance,Streamlining Documents in A Digital Age,Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Information & Documentation Compliance,Streamlining Documents in A Digital Age,London - UK,"$ 5,950",21 - 25 Dec 2026
Information & Documentation Compliance,Streamlining Documents in A Digital Age,Online,"$ 3,950",14 - 18 Sep 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,London - UK,"$ 5,950",22 - 26 Dec 2025
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Riyadh - Saudi Arabia,"$ 5,950",13 - 17 Apr 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Amsterdam - The Netherlands,"$ 5,950",18 - 22 May 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,London - UK,"$ 5,950",21 - 25 Dec 2026
Achieving Business Process Change,Transforming & Adapting Work Processes for Optimal Performance,Online,"$ 3,950",16 - 20 Feb 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",London - UK,"$ 5,950",08 - 12 Dec 2025
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Dubai - UAE,"$ 5,950",14 - 18 Sep 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Madrid - Spain,"$ 5,950",19 - 23 Oct 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",London - UK,"$ 5,950",07 - 11 Dec 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Online,"$ 3,950",05 - 09 Jan 2026
Lean Six Sigma Green Belt Certification Training,"Learning How to Understand, Reduce & Manage Variation to Ensure Consistently Good Product, Service & Performance",Online,"$ 3,950",14 - 18 Sep 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",22 - 26 Dec 2025
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",06 - 10 Apr 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",17 - 21 Aug 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London - UK,"$ 5,950",21 - 25 Dec 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$ 3,950",22 - 26 Dec 2025
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$ 3,950",08 - 12 Jun 2026
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$ 3,950",21 - 25 Dec 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Paris - France,"$ 5,950",22 - 26 Dec 2025
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",London - UK,"$ 5,950",26 - 30 Oct 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Madrid - Spain,"$ 5,950",23 - 27 Nov 2026
Business Development: A Toolkit for Organisational Success,"Master Business DevelopmentThrough Knowledge, Skill, and Discipline",Paris - France,"$ 5,950",21 - 25 Dec 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,London - UK,"$ 5,950",15 - 19 Dec 2025
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,London - UK,"$ 5,950",19 - 23 Jan 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Dubai - UAE,"$ 5,950",18 - 22 May 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,London - UK,"$ 5,950",07 - 11 Sep 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,London - UK,"$ 5,950",14 - 18 Dec 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Online,"$ 3,950",03 - 07 Nov 2025
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Online,"$ 3,950",22 - 26 Dec 2025
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Online,"$ 3,950",18 - 22 May 2026
Auditing Oil & Gas Industry Quality Management Systems,Principles and Practices of Effective Quality Management Systems,Online,"$ 3,950",02 - 06 Nov 2026
Mastering Workflow,"Collect, Process, Organise, Review & Perform",Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Mastering Workflow,"Collect, Process, Organise, Review & Perform",Dubai - UAE,"$ 5,950",18 - 22 May 2026
Mastering Workflow,"Collect, Process, Organise, Review & Perform",Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Mastering Workflow,"Collect, Process, Organise, Review & Perform",Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Mastering Workflow,"Collect, Process, Organise, Review & Perform",Online,"$ 3,950",21 - 25 Sep 2026
Operational Excellence in Crisis Management and Contingency Planning,Strategies for Resilient Operations: Crisis Management and Contingency Planning,London - UK,"$ 5,950",22 - 26 Dec 2025
Operational Excellence in Crisis Management and Contingency Planning,Strategies for Resilient Operations: Crisis Management and Contingency Planning,London - UK,"$ 5,950",08 - 12 Jun 2026
Operational Excellence in Crisis Management and Contingency Planning,Strategies for Resilient Operations: Crisis Management and Contingency Planning,Amsterdam - The Netherlands,"$ 5,950",03 - 07 Aug 2026
Operational Excellence in Crisis Management and Contingency Planning,Strategies for Resilient Operations: Crisis Management and Contingency Planning,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Operational Excellence in Crisis Management and Contingency Planning,Strategies for Resilient Operations: Crisis Management and Contingency Planning,London - UK,"$ 5,950",21 - 25 Dec 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,London - UK,"$ 5,950",04 - 08 May 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,London - UK,"$ 5,950",07 - 11 Sep 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Quality Assurance and Control,Improving Quality and Performance Excellence,Online,"$ 3,950",29 Dec - 02 Jan 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Online,"$ 3,950",12 - 16 Jan 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Online,"$ 3,950",27 - 31 Jul 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",22 - 26 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",21 - 25 Dec 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",15 - 19 Dec 2025
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",22 - 26 Jun 2026
Professional Certificate in Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Online,"$ 3,950",14 - 18 Dec 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,New York - USA,"$ 7,950",19 - 23 Jan 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Dubai - UAE,"$ 5,950",02 - 06 Mar 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,London - UK,"$ 5,950",04 - 08 May 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Dubai - UAE,"$ 5,950",29 Jun - 03 Jul 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Quality Assurance and Control,Improving Quality and Performance Excellence,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,London - UK,"$ 5,950",04 - 08 May 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,London - UK,"$ 5,950",07 - 11 Sep 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Quality Assurance and Control,Improving Quality and Performance Excellence,Online,"$ 3,950",29 Dec - 02 Jan 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Online,"$ 3,950",12 - 16 Jan 2026
Quality Assurance and Control,Improving Quality and Performance Excellence,Online,"$ 3,950",27 - 31 Jul 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",17 - 21 Nov 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",22 - 26 Dec 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",02 - 06 Feb 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",06 - 10 Apr 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh - Saudi Arabia,"$ 5,950",04 - 08 May 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",10 - 14 Aug 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",21 - 25 Dec 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",17 - 21 Nov 2025
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",06 - 10 Apr 2026
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",20 - 24 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",22 - 26 Dec 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",02 - 06 Feb 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh - Saudi Arabia,"$ 5,950",04 - 08 May 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",10 - 14 Aug 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",21 - 25 Dec 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",20 - 24 Jul 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Lisbon - Portugal,"$ 5,950",22 - 26 Dec 2025
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",02 - 06 Feb 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Paris - France,"$ 5,950",23 - 27 Mar 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",06 - 10 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Abu Dhabi - UAE,"$ 5,950",20 - 24 Apr 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",01 - 05 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Doha - Qatar,"$ 5,950",08 - 12 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",Istanbul - Turkey,"$ 5,950",03 - 07 Aug 2026
Operational Excellence,"Implement Lean Organization Principles, Methodologies to Achieve Key Operational Excellence Goals",London - UK,"$ 5,950",12 - 16 Oct 2026
