Main_Title,Sub_Title,Venue,Fees,Date,Links
Oil & Gas Contracts,"Modern Practices in Licensing, Production Rights, Legislation, Sales, Purchase and Transportation Agreements",Dubai,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/oil-gas-contracts
"International Dispute Resolution and Arbitration in the Oil , Gas & Petrochemical Industry",Developing An Effective ADR Clause,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/international-dispute-resolution-and-arbitration-in-the-oil-gas-industry
"Upstream Petroleum Contracts, Accounting & Auditing Policies and Procedures",An In-depth Guide for Oil and Gas Professionals,Dubai,"$11,900",05 - 16 Jan 2026,https://glomacs.com/training-course/upstream-petroleum-contracts-accounting-auditing-policies-and-procedures
The Contracts & Project Management MBA,Exploring the Critical Aspects of Contract & Project Management,New York,"$15,900",05 - 16 Jan 2026,https://glomacs.com/training-course/the-contracts-and-project-management-mba
Claim and Disputes under FIDIC Contracts,The Perfect Claim and Alternative Disputes Resolution (ADR) Techniques,Dubai,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/claim-and-disputes-under-fidic-contracts
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Dubai,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
Joint Venture and Other Collaboration Agreement for the Oil & Gas Industry,"Working in Partnership, Joint Venture and Production Sharing Contract",Dubai,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/joint-venture-and-other-collaboration-agreement-for-the-oil-gas-industry
Mastering Contracts Management : The Oxford 5-Day MBA,Achieving Excellence in Contracting,New York,"$7,950",12 - 16 Jan 2026,https://glomacs.com/training-course/mastering-contracts-management
Strategic Contract Management,"Key Concepts, Processes and Current Practices",London,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/strategic-contract-management
The Role of Regulator in a Deregulated Downstream Petroleum Sector,A Regulator Role in a Deregulated Petroleum Environment,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/the-role-of-regulator-in-a-deregulated-downstream-petroleum-sector
Understanding Energy Contracts,A Comprehensive Guide,London,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/understanding-energy-contracts
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Contract & Project Risk Management & Compliance,Legal and Project Perspective to Protect the Investment,Dubai,"$11,900",26 Jan - 06 Feb 2026,https://glomacs.com/training-course/contract-and-project-risk-management-and-compliance
A Practical Workshop on Dealing with Construction Insurance,The A to Z of Handling Claims and Issues,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/a-practical-workshop-on-dealing-with-construction-insurance
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-tenders-specifications-and-contracts
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Cairo,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/effective-purchasing-tendering-and-supplier-selection
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-the-procurement-process
Artificial Intelligence (AI) in Contract Management,,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,Tokyo,"$13,900",02 - 13 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
Advanced Contract Management,Maximising Contract Effectiveness,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/advanced-contract-management
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/strategic-contract-management
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/implementing-a-local-content-matrix-to-achieve-sdgs
Regulations and Control in Corporate Governance,Your Guidance in Good Governance of Organizations,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/regulations-and-control-in-corporate-governance
Contract Management: From Principles to Action,Developing Core Competencies for Contract Success from Start to Finish,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/contract-management-from-principles-to-action
Artificial Intelligence (AI) in Contract Management,,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Advanced Contract and Project Management,Getting the Best out of Projects in a Contracting Environment,Dubai,"$11,900",09 - 20 Feb 2026,https://glomacs.com/training-course/advanced-contract-and-project-management
Advanced Project Management,Developing the Ability to Achieve Strategic Change,Dubai,"$5,950",16 - 20 Feb 2026,https://glomacs.com/training-course/advanced-project-management
Upstream Petroleum Contracts,Comprehensive Hands-On Guide for Oil and Gas Professionals,London,"$5,950",23 - 27 Feb 2026,https://glomacs.com/training-course/upstream-petroleum-contracts
"Upstream Petroleum Contracts, Accounting & Auditing Policies and Procedures",An In-depth Guide for Oil and Gas Professionals,London,"$11,900",23 Feb - 06 Mar 2026,https://glomacs.com/training-course/upstream-petroleum-contracts-accounting-auditing-policies-and-procedures
International Dispute Resolution and Arbitration,"ADR and Arbitration Frameworks,Practices and Global Perspectives",Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/international-dispute-resolution-and-arbitration
LNG Commercial Management,"LNG Supply, Demand & Pricing",London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/lng-commercial-management
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Cairo,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
Oil & Gas Contracts,"Modern Practices in Licensing, Production Rights, Legislation, Sales, Purchase and Transportation Agreements",Online,"$3,950",09 - 13 Mar 2026,https://glomacs.com/training-course/oil-gas-contracts
Contract Management: From Principles to Action,Developing Core Competencies for Contract Success from Start to Finish,Online,"$3,950",09 - 13 Mar 2026,https://glomacs.com/training-course/contract-management-from-principles-to-action
Oil & Gas Contracts,"Modern Practices in Licensing, Production Rights, Legislation, Sales, Purchase and Transportation Agreements",London,"$5,950",16 - 20 Mar 2026,https://glomacs.com/training-course/oil-gas-contracts
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Riyadh,"$5,950",16 - 20 Mar 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Amsterdam,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Contract Management: From Principles to Action,Developing Core Competencies for Contract Success from Start to Finish,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/contract-management-from-principles-to-action
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
Artificial Intelligence (AI) in Contract Management,,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Understanding Energy Insurance,"Construction, Erection, and Operational Risks",London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/understanding-energy-insurance
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
The 10-Day Oil and Gas Contracts Training,Mastering Key Liabilities and Issues,Online,"$7,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/the-10-day-oil-and-gas-contracts-training
The Contracts & Project Management MBA,Exploring the Critical Aspects of Contract & Project Management,London,"$11,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/the-contracts-and-project-management-mba
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,London,"$11,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
Contract Excellence for Non-Legal Professionals,Developing and Managing Binding Agreements Without Being a Lawyer,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/contract-excellence-for-non-legal-professionals
"Managing and Supervising Projects, Consultants and Contractors",Developing Supervisory Skills in the Construction Projects,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/managing-supervising-projects-consultants-contractors
Mastering Contracts Management : The Oxford 5-Day MBA,Achieving Excellence in Contracting,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/mastering-contracts-management
Advanced Contract Management,Maximising Contract Effectiveness,Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/advanced-contract-management
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/epcic-contract-management-in-offshore-marine
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Amsterdam,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-contract-management
Oil & Gas Contracts,"Modern Practices in Licensing, Production Rights, Legislation, Sales, Purchase and Transportation Agreements",Istanbul,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/oil-gas-contracts
Effective Contractor Management in Maintenance & Technical Projects,Best Practices in Managing Contractors,Amsterdam,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/effective-contractor-management-in-maintenance-technical-projects
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-contract-management
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Strategic Contract Management,"Key Concepts, Processes and Current Practices",London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/strategic-contract-management
Cash Calls in Oil and Gas Venture Operations,"Identify, Explore, Evaluate, and Analyze Cash Calls in the Joint Venture Business",London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cash-calls-in-oil-and-gas-venture-operations
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Contract Drafting for Non-Lawyers,Adding Value to the Development of Commercial Agreements,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/contract-drafting-for-non-lawyers
Certified Professional Contract Manager(CPCM) Exam Preparation Course,Mastering the Art and Science of Contract Management,Riyadh,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/certified-professional-contract-manager-cpcm-exam-preparation-course
Engineering Procurement and Construction (EPC) Contracts for Energy Industry,Skills and Strategies for Successful EPC Contracts,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/engineering-procurement-and-construction-epc-contracts-for-energy-industry
"Delay, Extension of Time and Liquidated Damages",Liquidated Damages and Extensions of Time in Construction Contracts,Al Khobar,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/delay-extension-of-time-and-liquidated-damages
Certified Professional Contract Manager(CPCM) Exam Preparation Course,Mastering the Art and Science of Contract Management,Online,"$3,950",13 - 17 Apr 2026,https://glomacs.com/training-course/certified-professional-contract-manager-cpcm-exam-preparation-course
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Claims Management and Dispute Avoidance,Balancing Performance and Mitigating Risk,Paris,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/claims-management-and-dispute-avoidance
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Artificial Intelligence (AI) in Contract Management,,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
Law and Practice in International Banking and Commercial Payments,Roadmap to International Banking and Payment Practices,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/law-practice-international-banking-commercial-payments
Fundamentals of Energy and Utility Regulations,Theory and Practice of Energy Utilities,Amsterdam,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/fundamentals-of-energy-and-utility-regulations
Artificial Intelligence (AI) in Contract Management,,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-contract-management
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,Dubai,"$11,900",20 Apr - 01 May 2026,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
Artificial Intelligence (AI) in Contract and Project Management,Leveraging AI for Optimized Contracting and Project Delivery,Online,"$7,900",20 Apr - 01 May 2026,https://glomacs.com/training-course/artificial-intelligence-in-contract-and-project-management
International Litigation and Arbitration,Doing Effective Business Globally in the Oil and Gas Industry,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/international-litigation-arbitration
Upstream Petroleum Contracts,Comprehensive Hands-On Guide for Oil and Gas Professionals,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/upstream-petroleum-contracts
Pre-Contract Essentials,Get Prepared for Professional Contractual Relation,Paris,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/pre-contract-essentials
Regulations and Control in Corporate Governance,Your Guidance in Good Governance of Organizations,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/regulations-and-control-in-corporate-governance
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/effective-purchasing-tendering-and-supplier-selection
Dispute Management & Avoidance in the Energy Sector,An Insight into International Commercial Arbitration in the Energy Sector,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/dispute-management-avoidance-in-the-energy-sector
"Upstream Petroleum Contracts, Accounting & Auditing Policies and Procedures",An In-depth Guide for Oil and Gas Professionals,Dubai,"$11,900",27 Apr - 08 May 2026,https://glomacs.com/training-course/upstream-petroleum-contracts-accounting-auditing-policies-and-procedures
Construction Contracts Masterclass,Developing & Managing Successful Construction Contracts,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/construction-contracts-masterclass
Managing & Negotiating with Consultants & Contractors,"Selecting, Developing & Working with Suppliers",Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/managing-and-negotiating-with-consultants-and-contractors
"Negotiating, Drafting & Understanding Contracts",Achieving stronger contracting skills,Edinburgh,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/negotiating-drafting-and-understanding-contracts
Claims Management and Dispute Avoidance,Balancing Performance and Mitigating Risk,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/claims-management-and-dispute-avoidance
Power Purchase Agreement from Commercial and Legal Perspective,A Comprehensive Masterclass on PPA's,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/power-purchase-agreement-from-commercial-and-legal-perspective
PPP (Public Private Partnership),"Introduction to managing, negotiating, and dispute resolutions tactic",Riyadh,"$2,950",11 - 12 May 2026,https://glomacs.com/training-course/ppp-public-private-partnership
International Trade Law,Understanding Trade Negotiation and International Legal Agreements,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/international-trade-law
Public Contract Dispute Resolution,,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/public-contract-dispute-resolution
Service Level Agreements,"Planning, Negotiating & Managing High-quality Performance Contracts",Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/service-level-agreements
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
"Delay, Extension of Time and Liquidated Damages",Liquidated Damages and Extensions of Time in Construction Contracts,Paris,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/delay-extension-of-time-and-liquidated-damages
Oil & Gas Law,Contracts and Liabilities,Abu Dhabi,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/oil-gas-law
Understanding Energy Insurance,"Construction, Erection, and Operational Risks",London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/understanding-energy-insurance
Writing Effective Legal Documents and Commercial Contracts,A Practical Workshop,London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/writing-legal-documents-contracts
Joint Venture and Other Collaboration Agreement for the Oil & Gas Industry,"Working in Partnership, Joint Venture and Production Sharing Contract",Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/joint-venture-and-other-collaboration-agreement-for-the-oil-gas-industry
LNG Commercial Management,"LNG Supply, Demand & Pricing",Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/lng-commercial-management
Gas & LNG Contracts Negotiation,Strategies and Negotiation Techniques,Singapore City,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/gas-lng-contracts-negotiation
Best Practices in Claims Management,Practical Skill Sets to Save Costs and Time,Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/best-practices-in-claims-management
Writing Effective Legal Documents and Commercial Contracts,A Practical Workshop,Abu Dhabi,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/writing-legal-documents-contracts
Oil & Gas Field Unitisation and Equity Redetermination,Mastering Risk Mitigation and Negotiation Strategy,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/unitisation-in-the-oil-and-gas-industry
Commercial and Business Contracts,A Practical Guide,London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/commercial-and-business-contracts
Upstream Petroleum Contracts,Comprehensive Hands-On Guide for Oil and Gas Professionals,Kigali,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/upstream-petroleum-contracts
Effective Purchasing and Contract Negotiation Strategies,Enhancing Profit through Effective Processes and Contracts,Barcelona,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/effective-purchasing-and-contract-negotiation-strategies
Reinsurance Law,Understanding Risk Transfer in Global Markets,Paris,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/reinsurance-law
Advanced Project Management,Developing the Ability to Achieve Strategic Change,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/advanced-project-management
International Dispute Resolution and Arbitration,"ADR and Arbitration Frameworks,Practices and Global Perspectives",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/international-dispute-resolution-and-arbitration
"Maritime Law, Insurance and Claims",An Overview of the Regulatory and Contractual Frameworks in the Maritime Industry,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/maritime-law-insurance-claims
Cash Calls in Oil and Gas Venture Operations,"Identify, Explore, Evaluate, and Analyze Cash Calls in the Joint Venture Business",London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/cash-calls-in-oil-and-gas-venture-operations
Upstream Petroleum Contracts,Comprehensive Hands-On Guide for Oil and Gas Professionals,Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/upstream-petroleum-contracts
Best Practices in Claims Management,Practical Skill Sets to Save Costs and Time,London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/best-practices-in-claims-management
"Upstream Petroleum Contracts, Accounting & Auditing Policies and Procedures",An In-depth Guide for Oil and Gas Professionals,Online,"$7,900",18 - 29 May 2026,https://glomacs.com/training-course/upstream-petroleum-contracts-accounting-auditing-policies-and-procedures
The Contracts & Project Management MBA,Exploring the Critical Aspects of Contract & Project Management,London,"$11,900",18 - 29 May 2026,https://glomacs.com/training-course/the-contracts-and-project-management-mba
"Upstream Petroleum Contracts, Accounting & Auditing Policies and Procedures",An In-depth Guide for Oil and Gas Professionals,Kigali,"$11,900",18 - 29 May 2026,https://glomacs.com/training-course/upstream-petroleum-contracts-accounting-auditing-policies-and-procedures
The Contracts & Project Management MBA,Exploring the Critical Aspects of Contract & Project Management,Online,"$7,900",18 - 29 May 2026,https://glomacs.com/training-course/the-contracts-and-project-management-mba
Mastering Contracts Management : The Oxford 5-Day MBA,Achieving Excellence in Contracting,London,"$5,950",25 - 29 May 2026,https://glomacs.com/training-course/mastering-contracts-management
Advanced Contract Management,Maximising Contract Effectiveness,New York,"$7,950",25 - 29 May 2026,https://glomacs.com/training-course/advanced-contract-management
Mastering Contracts Management : The Oxford 5-Day MBA,Achieving Excellence in Contracting,Online,"$3,950",25 - 29 May 2026,https://glomacs.com/training-course/mastering-contracts-management
Advanced Contract and Project Management,Getting the Best out of Projects in a Contracting Environment,New York,"$15,900",25 May - 05 Jun 2026,https://glomacs.com/training-course/advanced-contract-and-project-management
Loan Documentation,Mastering the Legal and Financial Frameworks for Secure Lending Agreements,Riyadh,"$2,950",01 - 02 Jun 2026,https://glomacs.com/training-course/loan-documentation
Regulations and Control in Corporate Governance,Your Guidance in Good Governance of Organizations,Tokyo,"$6,950",01 - 05 Jun 2026,https://glomacs.com/training-course/regulations-and-control-in-corporate-governance
Complex Negotiation Skills in the Oil & Gas,Avoid Contractual Pitfalls while Maximising Your Business Gains,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/complex-negotiation-skills-in-the-oil-gas
"International Dispute Resolution and Arbitration in the Oil , Gas & Petrochemical Industry",Developing An Effective ADR Clause,Houston,"$7,950",01 - 05 Jun 2026,https://glomacs.com/training-course/international-dispute-resolution-and-arbitration-in-the-oil-gas-industry
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/strategic-contract-management
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
Contract Drafting for Non-Lawyers,Adding Value to the Development of Commercial Agreements,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/contract-drafting-for-non-lawyers
Negotiating and Managing PPP Contracts,"Performance Monitoring, Contract Compliance & Dispute Resolution",Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/negotiating-and-managing-ppp-contracts
The Effective Buyer,"Effective Purchasing, Supplier Selection & Contract Preparation",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/the-effective-buyer
Advanced Project Management,Developing the Ability to Achieve Strategic Change,New York,"$7,950",01 - 05 Jun 2026,https://glomacs.com/training-course/advanced-project-management
Oil & Gas Contracts,"Modern Practices in Licensing, Production Rights, Legislation, Sales, Purchase and Transportation Agreements",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/oil-gas-contracts
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Effective Project Contracting,Project Management for Contract Professionals,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/effective-project-contracting
Construction Law and Dispute Resolution,Mastering Legal Challenges and Conflict Management in Construction Projects,Amsterdam,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/construction-law-and-dispute-resolution
Commercial and Business Contracts,A Practical Guide,Barcelona,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/commercial-and-business-contracts
"Bidding, Evaluation, Negotiation & Contract Award",,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/bidding-evaluation-negotiation-contract-award
The Role of Regulator in a Deregulated Downstream Petroleum Sector,A Regulator Role in a Deregulated Petroleum Environment,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/the-role-of-regulator-in-a-deregulated-downstream-petroleum-sector
EPCIC Contract Management in Offshore & Marine,"Masterclass in Engineering, Procurement, Construction, Installation & Commissioning Contracts",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/epcic-contract-management-in-offshore-marine
Global Environmental Law and Governance,Challenges and Practical Solutions,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/global-environmental-law-governance
Public – Private Partnership in the Road Sector,Reduce Risks and Increase Revenue,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/public-private-partnership-in-the-road-sector
International Construction Management Seminar,How to Optimize Construction Project Time and Cost while Improving Quality,Amsterdam,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/international-construction-management-seminar
Cash Calls in Oil and Gas Venture Operations,"Identify, Explore, Evaluate, and Analyze Cash Calls in the Joint Venture Business",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cash-calls-in-oil-and-gas-venture-operations
Service Level Agreements,"Planning, Negotiating & Managing High-quality Performance Contracts",Kuala Lumpur,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/service-level-agreements
Managing the Procurement Process,"Planning, Suppliers Selection, Negotiation and Contract Award",Online,"$3,950",15 - 19 Jun 2026,https://glomacs.com/training-course/managing-the-procurement-process
International Contracting,"Global Sourcing, Selecting Contract Clauses & Successful Completion",Milan,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/international-contracting
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Lisbon,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
Construction Contracts Masterclass,Developing & Managing Successful Construction Contracts,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/construction-contracts-masterclass
Claim and Disputes under FIDIC Contracts,The Perfect Claim and Alternative Disputes Resolution (ADR) Techniques,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/claim-and-disputes-under-fidic-contracts
