Main_Title,Sub_Title,Venue,Fees,Date
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",30 Mar - 03 Apr 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Amsterdam - The Netherlands,"$ 5,950",11 - 15 May 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Paris - France,"$ 5,950",13 - 17 Jul 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",31 Aug - 04 Sep 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Barcelona - Spain,"$ 5,950",12 - 16 Oct 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",21 - 25 Dec 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$ 3,950",17 - 21 Nov 2025
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$ 3,950",11 - 15 May 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$ 3,950",16 - 20 Nov 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Paris - France,"$ 5,950",29 Dec - 02 Jan 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",London - UK,"$ 5,950",13 - 17 Apr 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Amsterdam - The Netherlands,"$ 5,950",29 Jun - 03 Jul 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Milan - Italy,"$ 5,950",14 - 18 Sep 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Barcelona - Spain,"$ 5,950",19 - 23 Oct 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",Paris - France,"$ 5,950",28 Dec - 01 Jan 2027
Risk Management for Human Resources,Effectively Managing Enterprise Risk Across the Organization,Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
Risk Management for Human Resources,Effectively Managing Enterprise Risk Across the Organization,London - UK,"$ 5,950",27 - 31 Jul 2026
Risk Management for Human Resources,Effectively Managing Enterprise Risk Across the Organization,Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
Risk Management for Human Resources,Effectively Managing Enterprise Risk Across the Organization,Online,"$ 3,950",06 - 10 Jul 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",17 - 21 Nov 2025
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",22 - 26 Dec 2025
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",30 Mar - 03 Apr 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Amsterdam - The Netherlands,"$ 5,950",11 - 15 May 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Paris - France,"$ 5,950",13 - 17 Jul 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",31 Aug - 04 Sep 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Barcelona - Spain,"$ 5,950",12 - 16 Oct 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai - UAE,"$ 5,950",16 - 20 Nov 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London - UK,"$ 5,950",21 - 25 Dec 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$ 3,950",17 - 21 Nov 2025
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$ 3,950",11 - 15 May 2026
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$ 3,950",16 - 20 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",03 - 07 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",22 - 26 Dec 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",02 - 06 Feb 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh - Saudi Arabia,"$ 5,950",04 - 08 May 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",22 - 26 Jun 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",20 - 24 Jul 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris - France,"$ 5,950",10 - 14 Aug 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,AlUla - Saudi Arabia,"$ 5,950",02 - 06 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Barcelona - Spain,"$ 5,950",16 - 20 Nov 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London - UK,"$ 5,950",21 - 25 Dec 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",17 - 21 Nov 2025
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",06 - 10 Apr 2026
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$ 3,950",20 - 24 Jul 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,London - UK,"$ 5,950",17 - 21 Nov 2025
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai - UAE,"$ 5,950",15 - 19 Dec 2025
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Pretoria - South Africa,"$ 5,950",22 - 26 Dec 2025
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Amsterdam - The Netherlands,"$ 5,950",29 Dec - 02 Jan 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,London - UK,"$ 5,950",05 - 09 Jan 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,London - UK,"$ 5,950",08 - 12 Jun 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Houston - USA,"$ 7,950",07 - 11 Sep 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,London - UK,"$ 5,950",16 - 20 Nov 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai - UAE,"$ 5,950",14 - 18 Dec 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Pretoria - South Africa,"$ 5,950",21 - 25 Dec 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Amsterdam - The Netherlands,"$ 5,950",28 Dec - 01 Jan 2027
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Online,"$ 3,950",17 - 21 Nov 2025
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Online,"$ 3,950",08 - 12 Jun 2026
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Online,"$ 3,950",16 - 20 Nov 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",London - UK,"$ 5,950",24 - 28 Nov 2025
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",London - UK,"$ 5,950",15 - 19 Jun 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",Dubai - UAE,"$ 5,950",28 Sep - 02 Oct 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",London - UK,"$ 5,950",23 - 27 Nov 2026
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Milan - Italy,"$ 5,950",26 - 30 Jan 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",London - UK,"$ 5,950",04 - 08 May 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Istanbul - Turkey,"$ 5,950",10 - 14 Aug 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",London - UK,"$ 5,950",05 - 09 Oct 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$ 3,950",24 - 28 Nov 2025
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$ 3,950",08 - 12 Jun 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$ 3,950",23 - 27 Nov 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London - UK,"$ 5,950",24 - 28 Nov 2025
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London - UK,"$ 5,950",08 - 12 Jun 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Munich - Germany,"$ 5,950",28 Sep - 02 Oct 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London - UK,"$ 5,950",23 - 27 Nov 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$ 3,950",24 - 28 Nov 2025
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$ 3,950",08 - 12 Jun 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$ 3,950",23 - 27 Nov 2026
Energy Risk Management,Managing Risk Exposure in the Energy Sector,Istanbul - Turkey,"$ 5,950",24 - 28 Nov 2025
Energy Risk Management,Managing Risk Exposure in the Energy Sector,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Energy Risk Management,Managing Risk Exposure in the Energy Sector,London - UK,"$ 5,950",18 - 22 May 2026
Energy Risk Management,Managing Risk Exposure in the Energy Sector,Kigali - Rwanda,"$ 5,950",03 - 07 Aug 2026
Energy Risk Management,Managing Risk Exposure in the Energy Sector,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Energy Risk Management,Managing Risk Exposure in the Energy Sector,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Houston - USA,"$ 6,950",24 - 28 Nov 2025
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,London - UK,"$ 5,950",08 - 12 Dec 2025
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,London - UK,"$ 5,950",05 - 09 Jan 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Dubai - UAE,"$ 5,950",12 - 16 Jan 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Riyadh - Saudi Arabia,"$ 5,950",16 - 20 Mar 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,London - UK,"$ 5,950",20 - 24 Apr 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Lisbon - Portugal,"$ 5,950",15 - 19 Jun 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Amsterdam - The Netherlands,"$ 5,950",03 - 07 Aug 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,London - UK,"$ 5,950",07 - 11 Dec 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Online,"$ 3,950",10 - 14 Nov 2025
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Online,"$ 3,950",20 - 24 Apr 2026
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Online,"$ 3,950",09 - 13 Nov 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",24 - 28 Nov 2025
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Milan - Italy,"$ 5,950",26 - 30 Jan 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",London - UK,"$ 5,950",04 - 08 May 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Istanbul - Turkey,"$ 5,950",10 - 14 Aug 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",London - UK,"$ 5,950",05 - 09 Oct 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai - UAE,"$ 5,950",23 - 27 Nov 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$ 3,950",24 - 28 Nov 2025
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$ 3,950",08 - 12 Jun 2026
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$ 3,950",23 - 27 Nov 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London - UK,"$ 5,950",24 - 28 Nov 2025
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London - UK,"$ 5,950",08 - 12 Jun 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Munich - Germany,"$ 5,950",28 Sep - 02 Oct 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London - UK,"$ 5,950",23 - 27 Nov 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$ 3,950",24 - 28 Nov 2025
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$ 3,950",08 - 12 Jun 2026
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$ 3,950",23 - 27 Nov 2026
"The 10-Day Corporate, Risk Management & Compliance",N/A,London - UK,"$ 11,900",24 Nov - 05 Dec 2025
"The 10-Day Corporate, Risk Management & Compliance",N/A,London - UK,"$ 11,900",29 Dec - 09 Jan 2026
"The 10-Day Corporate, Risk Management & Compliance",N/A,London - UK,"$ 11,900",15 - 26 Jun 2026
"The 10-Day Corporate, Risk Management & Compliance",N/A,London - UK,"$ 11,900",23 Nov - 04 Dec 2026
"The 10-Day Corporate, Risk Management & Compliance",N/A,London - UK,"$ 11,900",28 Dec - 08 Jan 2027
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai - UAE,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai - UAE,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon - Portugal,"$ 5,950",21 - 25 Sep 2026
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai - UAE,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$ 3,950",08 - 12 Jun 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Barcelona - Spain,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",23 - 27 Mar 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",30 Nov - 04 Dec 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Abu Dhabi - UAE,"$ 5,950",27 - 31 Oct 2025
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Amsterdam - The Netherlands,"$ 5,950",10 - 14 Nov 2025
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",01 - 05 Dec 2025
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",05 - 09 Jan 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Milan - Italy,"$ 5,950",19 - 23 Jan 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",23 - 27 Mar 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Dubai - UAE,"$ 5,950",11 - 15 May 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",22 - 26 Jun 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",28 Sep - 02 Oct 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Abu Dhabi - UAE,"$ 5,950",26 - 30 Oct 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Amsterdam - The Netherlands,"$ 5,950",09 - 13 Nov 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London - UK,"$ 5,950",04 - 08 Jan 2027
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Online,"$ 3,950",10 - 14 Nov 2025
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Online,"$ 3,950",11 - 15 May 2026
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Online,"$ 3,950",09 - 13 Nov 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Barcelona - Spain,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",02 - 06 Nov 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",23 - 27 Mar 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$ 3,950",30 Nov - 04 Dec 2026
Strategy Governance for Board,Deriving benefit from Strong Corporate Governance,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Strategy Governance for Board,Deriving benefit from Strong Corporate Governance,Paris - France,"$ 5,950",01 - 05 Dec 2025
Strategy Governance for Board,Deriving benefit from Strong Corporate Governance,Dubai - UAE,"$ 5,950",04 - 08 May 2026
