Main_Title,Sub_Title,Venue,Fees,Date,Links
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",London,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/governance-arms-of-risk-management-internal-audit-compliance-and-anti-money
"Professional Certificate in Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Milan,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-risk-management-control-compliance
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,New York,"$7,950",19 - 23 Jan 2026,https://glomacs.com/training-course/auditing-corporate-governance
Petroleum Project Economics & Risk Analysis,Techniques for Opportunity Evaluation and Assessment of Risk and Uncertainty,Kigali,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/petroleum-project-economics-and-risk-analysis
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Milan,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/risk-management-control-compliance-corporate-governance
Operational Risk Management & Mitigation,Risk Management and Assessment for Operations,Online,"$3,950",19 - 23 Jan 2026,https://glomacs.com/training-course/operational-risk-management-mitigation
Offshore & Marine Projects Risks Management,Managing Risks in the Unique and Complex Environment,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/offshore-marine-projects-and-risks-management
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Enhancing Corporate Strategy and Efficiency Through GRC,"An Integrated Program in Governance, Risk Management, and Internal Control",London,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/enhancing-corporate-strategy-and-efficiency-through-grc
The Complete Course in Risk Management,Moving Forward with Change “SAFELY”,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/the-complete-course-in-risk-management
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Milan,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/risk-management-professional
Corporate Governance & Risk Management for State & Public Sector Organisations,Reduce the Burden of Compliance and Risk Management while Creating Effective Cultural Governance,London,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/corporate-governance-risk-management-for-state-public-sector-organisations
Advanced Enterprise Risk Management,Fully Embedding the ERM Process,London,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/advanced-enterprise-risk-management
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/governance-risk-compliance
Contract & Project Risk Management & Compliance,Legal and Project Perspective to Protect the Investment,Dubai,"$11,900",26 Jan - 06 Feb 2026,https://glomacs.com/training-course/contract-and-project-risk-management-and-compliance
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/governance-risk-compliance
Operational Risk Management & Mitigation,Risk Management and Assessment for Operations,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/operational-risk-management-mitigation
"Ethics, Governance and Regulation in Treasury",Integration and the Governance Risk Compliance Framework,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/ethics-governance-and-regulation-in-treasury
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/advanced-governance-risk-compliance
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/project-risk-management-and-compliance
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Paris,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Regulations and Control in Corporate Governance,Your Guidance in Good Governance of Organizations,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/regulations-and-control-in-corporate-governance
"Financial Risk, Root Cause Analysis (RCA) & Problem Solving",Unlocking the Complexity of Financial Risk,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/financial-risk-root-cause-analysis-and-problem-solving
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/managing-project-risks-in-the-oil-and-gas-industry
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Online,"$3,950",09 - 13 Feb 2026,https://glomacs.com/training-course/managing-project-risks-in-the-oil-and-gas-industry
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/auditing-corporate-governance
Treasury and Risk Management,"Identifying, Measuring and Managing Financial Risk",London,"$5,950",09 - 13 Mar 2026,https://glomacs.com/training-course/treasury-and-risk-management
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Riyadh,"$5,950",16 - 20 Mar 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
Understanding Energy Insurance,"Construction, Erection, and Operational Risks",London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/understanding-energy-insurance
"Governance, Risk Management, Banking & Financial Knowledge Update",Master and Update Key Governing Roles to Control your Organization and Achieve Best Financial Outcomes,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/governance-risk-management-banking-financial-knowledge-update
"Professional Certificate in Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-risk-management-control-compliance
Project Risk Analysis & Management,Understanding the Key Drivers towards Proactive Behaviours,Riyadh,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/project-risk-analysis-management
Corporate Governance for Financial Institutions,"Fundamental Governance Roles and Crossroads of Risk Management, Compliance and Internal Audit",London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/corporate-governance-for-financial-institutions
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/project-risk-management-and-compliance
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Online,"$3,950",23 - 27 Mar 2026,https://glomacs.com/training-course/professional-certificate-in-procurement-compliance
Advanced Enterprise Risk Management,Fully Embedding the ERM Process,Online,"$3,950",23 - 27 Mar 2026,https://glomacs.com/training-course/advanced-enterprise-risk-management
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/risk-management-control-compliance-corporate-governance
Project Financial & Risk Appraisal,Modern Tools and Techniques to Identify and Deliver Real Project Value,Dubai,"$11,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/project-financial-risk-appraisal
"Public Sector Management, Governance & Fiscal Sustainability Techniques",Upgrade Your Knowledge to Better Serve Your Citizens,London,"$11,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/public-sector-management-governance-fiscal-sustainability-techniques
Project Risk Analysis & Management,Understanding the Key Drivers towards Proactive Behaviours,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/project-risk-analysis-management
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Information & Documentation Compliance,Streamlining Documents in A Digital Age,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/information-and-documentation-compliance
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/governance-risk-compliance
Operational Risk Management & Mitigation,Risk Management and Assessment for Operations,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/operational-risk-management-mitigation
The Complete Course in Risk Management,Moving Forward with Change “SAFELY”,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/the-complete-course-in-risk-management
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/advanced-governance-risk-compliance
Corporate Management & Control,"Enhancing Governance, Risk Management, and Compliance in a Global Context",Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/corporate-management-control
Petroleum Project Economics & Risk Analysis,Techniques for Opportunity Evaluation and Assessment of Risk and Uncertainty,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/petroleum-project-economics-and-risk-analysis
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",Berlin,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Professional Certificate in Compliance Regulations,Perform Better by Protecting the Firm from Compliance Risk,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/professional-certificate-in-compliance-regulations
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/corporate-social-responsibility
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/strategic-corporate-governance
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/governance-risk-compliance
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/professional-certificate-in-strategic-corporate-governance
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/governance-risk-compliance
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/compliance-regulatory-professionals
Public Governance Best Practices,"Emerging Trends, Challenges and Opportunities for Governance and Public Sector Management",London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/public-governance-best-practices
Enhancing Corporate Strategy and Efficiency Through GRC,"An Integrated Program in Governance, Risk Management, and Internal Control",Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/enhancing-corporate-strategy-and-efficiency-through-grc
Project Governance and Stage Gate Management,Assuring Strong Delivery Of Projects,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/project-governance-and-stage-gate-management
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
Agile Project Management for Regulators,Navigating Compliance with Adaptive and Responsive Strategies,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/agile-project-management-for-regulators
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
"Public Policy Development, Governance & Administration","Learning Public Policy Making, Development and Delivery",London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/public-policy-governance-administration
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/managing-vendor-qualification-performance-and-contract-compliance
"Strategic Capital Investment, Performance Measurement, and Risk Management",Evaluating & Managing the Impact of Risk on Investment & Financial Performance,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/strategic-capital-investment-performance-measurement-risk-management
Masterclass in Corporate Affairs and Governance,Integrating Public Communicationswith Enterprise GRC Framework,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/masterclass-in-corporate-affairs-and-governance
"Energy Trading, Risk Management & Pricing",Using Market Insights for Business Decisions,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/energy-trading-risk-management-pricing
"Statutory, Legal and Compliance Requirements",Compliance in Practice & Risk Management,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/statutory-legal-and-compliance-requirements
Project Governance and Stage Gate Management,Assuring Strong Delivery Of Projects,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/project-governance-and-stage-gate-management
Regulations and Control in Corporate Governance,Your Guidance in Good Governance of Organizations,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/regulations-and-control-in-corporate-governance
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Petroleum Project Economics & Risk Analysis,Techniques for Opportunity Evaluation and Assessment of Risk and Uncertainty,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/petroleum-project-economics-and-risk-analysis
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/governance-risk-compliance
Artificial Intelligence (AI) and Law,Navigating the Legal Landscape of Artificial Intelligence,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/artificial-intelligence-ai-and-law
Compliance Investigation and Enforcement,Building Expertise in Investigating and Enforcing Compliance Standards,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/compliance-investigation-and-enforcement
"Governance, Risk Management, Banking & Financial Knowledge Update",Master and Update Key Governing Roles to Control your Organization and Achieve Best Financial Outcomes,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/governance-risk-management-banking-financial-knowledge-update
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Riyadh,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
Strategy Governance for Board,Deriving benefit from Strong Corporate Governance,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategy-governance-for-board
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/risk-management-professional
Auditing Corporate Governance,Assessing How Your Business is Directed and Controlled,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/auditing-corporate-governance
"Risk Assessments, Method Statements and Quality Plans",Mitigating the Consequences of Related Risk Events through Documented Control Options,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/risk-assessments-method-statements-and-quality-plans
Risk Based Operational Decision Making,Learning To Manage Most Effectively in Turbulent Times,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/risk-based-operational-decision-making
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/professional-certificate-in-strategic-corporate-governance
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/advanced-governance-risk-compliance
Managing Political Risk in the Oil & Gas Sector,"Monitoring, Assessing and Acting on Political Issues",Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/managing-political-risk-in-the-oil-gas-sector
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/risk-management-control-compliance-corporate-governance
Project Governance and Stage Gate Management,Assuring Strong Delivery Of Projects,Accra,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/project-governance-and-stage-gate-management
Understanding Energy Insurance,"Construction, Erection, and Operational Risks",London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/understanding-energy-insurance
Risk Assessment & Risk Management for Oil & Gas Projects,Minimising Risk and Maximising Resilience - from Theory to Practice,Barcelona,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/risk-assessment-risk-management-for-oil-gas-projects
"Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/risk-management-control-compliance-corporate-governance
Business Continuity Management System (BCMS) & Enterprise Risk Management (ERM),Understanding and Maintaining Resilience through Effective Risk Management and Planning,Barcelona,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/business-continuity-management-system-bcms-enterprise-risk-management-erm
"Professional Certificate in Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-risk-management-control-compliance
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/strategic-corporate-governance
"Professional Certificate in Risk Management, Control & Compliance (Corporate Governance)",Minimising Risk and Exercising Internal Control,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-risk-management-control-compliance
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Amsterdam,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/advanced-governance-risk-compliance
Governance Arms of Risk Management,"Internal Audit, Compliance and Anti-Money Laundering & Combating Terrorism Finance",Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/governance-arms-of-risk-management-internal-audit-compliance-and-anti-money
Energy Insurance and Risk Management,,London,"$11,900",11 - 22 May 2026,https://glomacs.com/training-course/energy-insurance-and-risk-management
Energy Risk Management,Managing Risk Exposure in the Energy Sector,London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/energy-risk-management
Oil Price Volatility and Risk Management,Survive and Thrive the Price Volatility with the Financial Derivatives,London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/oil-price-volatility-and-risk-management
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Financial Risk Management,"Reducing Risk, Improving Performance and Profitability",Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/financial-risk-management-reducing-risk-improving-performance-and-profitability
Corporate Governance & Risk Management for State & Public Sector Organisations,Reduce the Burden of Compliance and Risk Management while Creating Effective Cultural Governance,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/corporate-governance-risk-management-for-state-public-sector-organisations
The Complete Course in Risk Management,Moving Forward with Change “SAFELY”,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/the-complete-course-in-risk-management
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
"Fraud Detection, Tracing and Forensic Examination in the Oil and Gas Industry",Helping you Identify and Reduce Fraud in the Workplace,Abu Dhabi,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/fraud-detection-tracing-and-forensic-examination-in-the-oil-and-gas-industry
Contract Risk Management & Compliance,Mastering the Strategic Approach in a Post-Pandemic World,Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/contract-risk-management-and-compliance
Regulations and Control in Corporate Governance,Your Guidance in Good Governance of Organizations,Tokyo,"$6,950",01 - 05 Jun 2026,https://glomacs.com/training-course/regulations-and-control-in-corporate-governance
Managing Project Risks in the Oil & Gas Industry,Minimising Uncertainties in Highly Complex Environments,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/managing-project-risks-in-the-oil-and-gas-industry
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/compliance-regulatory-professionals
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-management-professional
Offshore & Marine Projects Risks Management,Managing Risks in the Unique and Complex Environment,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/offshore-marine-projects-and-risks-management
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/project-risk-management-and-compliance
Professional Certificate in Compliance Regulations,Perform Better by Protecting the Firm from Compliance Risk,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/professional-certificate-in-compliance-regulations
"Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/governance-risk-compliance
Compliance Regulatory Professionals,Perform Better by Protecting the Firm from Compliance Risk,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/compliance-regulatory-professionals
Risk Management: Internal Control & Fraud Prevention,The Keys to Success in our Fast-Changing World,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-management-internal-control-fraud-prevention
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-champion-masterclass
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility
"Financial Risk, Root Cause Analysis (RCA) & Problem Solving",Unlocking the Complexity of Financial Risk,Casablanca,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/financial-risk-root-cause-analysis-and-problem-solving
Professional Certificate in Compliance Regulations,Perform Better by Protecting the Firm from Compliance Risk,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/professional-certificate-in-compliance-regulations
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Risk Assessment & Risk Management for Oil & Gas Projects,Minimising Risk and Maximising Resilience - from Theory to Practice,Accra,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-assessment-risk-management-for-oil-gas-projects
Operational Risk Management & Mitigation,Risk Management and Assessment for Operations,Riyadh,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/operational-risk-management-mitigation
Risk Champion Masterclass,Building the ISO 31000 Model for Risk Management Process,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-champion-masterclass
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility
"Financial Risk, Root Cause Analysis (RCA) & Problem Solving",Unlocking the Complexity of Financial Risk,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/financial-risk-root-cause-analysis-and-problem-solving
"Professional Certificate in Governance, Risk & Compliance (GRC)",Work Efficiently & Effectively using the Best Practices in GRC,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-governance-risk-compliance
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Risk Management Professional (PMI-RMP),"Dealing Effectively with Portfolio, Program and Project Risks",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-management-professional
"Risk Management in the Supply Chain for the Oil, Gas & Petrochemicals Industry","Refresh Your Awareness, Reduce Your Global Risks",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-management-in-the-supply-chain-for-the-oil-gas-petrochemicals-industry
Project Risk Management & Compliance,Effective Risk Identification & Management on all Projects,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/project-risk-management-and-compliance
"Risk Assessments, Method Statements and Quality Plans",Mitigating the Consequences of Related Risk Events through Documented Control Options,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/risk-assessments-method-statements-and-quality-plans
"IT Governance, Risk and Compliance","Understanding Cyber Security, Governance, Risk and Compliance in a Digital Age",London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/it-governance-risk-and-compliance
Anti-Money Laundering (AML) Compliance Masterclass,Protection Against the Risks of Money Laundering and Terrorist Financing,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/anti-money-laundering-aml-compliance-masterclass
Business and Corporate Etiquette,Maintaining Good Business Relationships,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/business-and-corporate-etiquette
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/professional-certificate-in-strategic-corporate-governance
"Certificate in Advanced Governance, Risk & Compliance (GRC)","How Your Corporation is Managed, Commanded & Controlled",Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/advanced-governance-risk-compliance
