Main_Title,Sub_Title,Venue,Fees,Date,Links
CyberSec First Responder (CFR),,London,"$6,950",23 - 27 Mar 2026,https://glomacs.com/training-course/cybersec-first-responder-cfr
Info-Graphics: Data Analysis and Reporting Techniques,"Image and Graphic Visualization , Data Analysis and Reporting Style",Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/info-graphics-data-analysis-and-reporting-techniques
Power BI for Finance Professionals,Take financial analysis and reporting to the next level with Power BI,Paris,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/power-bi-for-finance-professionals
Big Data Governance: Bad Data or Better Data or Best Data,From Vision to Value for Decision - Making Insights,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/big-data-to-decision-making
Data Analysis for Internal Auditing,Boosting Audit Efficiency Through Data Analysis,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/data-analysis-for-internal-auditing
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/artificial-intelligence-in-banking
Data Analysis for Internal Auditing,Boosting Audit Efficiency Through Data Analysis,Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/data-analysis-for-internal-auditing
Digital Transformation in the Energy Sector,"Harnessing Emerging Technologies to Drive Innovation, Efficiency, and Sustainable Growth",London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/digital-transformation-in-the-energy-sector
Professional Certificate in Data Analysis Techniques,How To Extract Powerful Information From Data,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-data-analysis-techniques
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/data-analysis-techniques
Professional Certificate in Data Analysis Techniques,How To Extract Powerful Information From Data,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-data-analysis-techniques
Info-Graphics: Data Analysis and Reporting Techniques,"Image and Graphic Visualization , Data Analysis and Reporting Style",London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/info-graphics-data-analysis-and-reporting-techniques
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/data-analysis-techniques
Power BI: Beginner Data Analysis Techniques,,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/power-bi-beginner-data-analysis-techniques
IT Service Management,Optimizing IT Services for Business Success,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/it-service-management
Power BI for Finance Professionals,Take financial analysis and reporting to the next level with Power BI,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/power-bi-for-finance-professionals
Data Science for Operational Excellence,Leveraging Data-Driven Insights to Optimize Business Performance,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/data-science-for-operational-excellence
"Professional Certificate in Info-Graphics, Data Analysis and Reporting Techniques","Image and Graphic Visualization , Data Analysis and Reporting Style",London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/professional-certificate-in-info-graphics-data-analysis-and-reporting-techniques
Advanced Data Analysis Application Using the R Programming Language,Unleash the Power of R: Advanced Techniques for Data Analysis,Riyadh,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/advanced-data-analysis-application-using-the-r-programming-language
Power BI: Intermediate Data Analysis Techniques,,Online,"$3,950",13 - 17 Apr 2026,https://glomacs.com/training-course/power-bi-intermediate-data-analysis-techniques
Power BI for Finance Professionals,Take financial analysis and reporting to the next level with Power BI,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/power-bi-for-finance-professionals
Business Intelligence & Analytics for Finance Professionals,Leveraging Data to Improve Decision-making and Build Competitive Advantage,Milan,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/business-intelligence-analytics-for-finance-professionals
Certified Ethical Emerging Technologist (CEET),,London,"$6,950",20 - 24 Apr 2026,https://glomacs.com/training-course/certified-ethical-emerging-technologist-ceet
Analyzing and Visualizing Data with Power BI,"Get, Combine, Transform, Load, Visual, Publish and Share",Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/analyzing-and-visualizing-data-with-power-bi
People Analytics,Transforming Management with Behavioral Data,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/people-analytics
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Riyadh,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/big-data-analytics-supply-chain-optimization-2
HR Analytics,Using Data to Drive Results,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/hr-analytics
GIS Server Administration,,Khamis,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/gis-server-administration
Power BI: Advanced Data Analysis Techniques,,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/power-bi-advanced-data-analysis-techniques
Analyzing and Visualizing Data with Power BI,"Get, Combine, Transform, Load, Visual, Publish and Share",Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/analyzing-and-visualizing-data-with-power-bi
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/digital-energy-and-optimization
Advanced Data Analysis Techniques,"Modelling, Simulation, Optimisation and Predictive Analytics using Microsoft Excel",Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/advanced-data-analysis-techniques
Practical Econometrics for Managerial Decision Making,Developing Insights from Multivariate Models and Analysis,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/practical-econometrics-for-managerial-decision-making
Robotic Process Automation (RPA),Driving Digital Transformation and Operational Excellence,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/robotic-process-automation-rpa
Leading With Analysis,The Scientific Based Leadership,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/leading-with-analysis
People Analytics,Transforming Management with Behavioral Data,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/people-analytics
Data Mining Techniques for Fraud Analytics,Uncovering Hidden Patterns and Anomalies to Strengthen Fraud Detection Efforts,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/data-mining-techniques-for-fraud-analytics
Financial Data Dashboarding with Excel,Transforming Financial Data into Actionable Insights with Excel Dashboards,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/financial-data-dashboarding-with-excel
Excel for Financial Professionals,"Mastering Advanced Excel Skills for Financial Analysis, Modeling, and Reporting",Dhahran,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/excel-for-financial-professionals
Data Management Professional Certification,Tame the Storms in the Sea of Enterprise Data,Amsterdam,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/data-management-professional-certification
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/big-data-analytics-supply-chain-optimization-2
ISO 27001,"Information Security, Cybersecurity, and Privacy Protection Management Systems",Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/iso-27001
Business Analysis for Pre-Sales Professionals,Bridging Business Needs and Technical Solutions to Drive Sales Success,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/business-analysis-for-pre-sales-professionals
Financial Data Analytics with Python,"Harnessing Python for Financial Insights, Risk Assessment, and Predictive Modelling",London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/financial-data-analytics-with-python
Microsoft Office 365,Mastering Microsoft Office: Boost Your Productivity and Efficiency,Dhahran,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/microsoft-office
Certificate in Data Analysis and Business Reporting Techniques Using Excel,Unlock the Potential of Your Data with Power Pivot in Microsoft Excel,London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/certificate-in-data-analysis-and-business-reporting-techniques-using-excel
Infographics & Data Analytics for Oil & Gas Reporting,"Graphic and Image Presentation, Data Analysis and Professional Reporting Style",Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/infographics-data-analytics-for-oil-gas-reporting
Fintech and Blockchain Masterclass,Understanding the relation between Fintech and Blockchain,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/fintech-blockchain-masterclass
Infographics & Data Analytics for Oil & Gas Reporting,"Graphic and Image Presentation, Data Analysis and Professional Reporting Style",Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/infographics-data-analytics-for-oil-gas-reporting
"Professional Certificate in Research Methods, Data Analysis and Report Writing for Public Sector Organizations","Unlocking the Power of Data: Advanced Techniques for Research, Analysis, and Communication in the Public Sector",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/professional-certificate-in-researchmethods-data-analysis-and-report-writing-for-public-sector-organizations
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/analysis-for-management-decisions
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/digital-energy-and-optimization
Advanced Data Management for Oil and Gas Professionals,Master Data Management of Spatial and Well Seismic Data,Oslo,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/advanced-data-management-for-oil-and-gas-professionals
Business Intelligence & Analytics for Finance Professionals,Leveraging Data to Improve Decision-making and Build Competitive Advantage,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/business-intelligence-analytics-for-finance-professionals
Advanced Data Analysis Techniques,"Modelling, Simulation, Optimisation and Predictive Analytics using Microsoft Excel",Oslo,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/advanced-data-analysis-techniques
Info-Graphics: Data Analysis and Reporting Techniques,"Image and Graphic Visualization , Data Analysis and Reporting Style",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/info-graphics-data-analysis-and-reporting-techniques
Using Big Data for Road Network,Neural Networks for Road Network,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/using-big-data-for-road-network
"Professional Certificate in Info-Graphics, Data Analysis and Reporting Techniques","Image and Graphic Visualization , Data Analysis and Reporting Style",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/professional-certificate-in-info-graphics-data-analysis-and-reporting-techniques
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/analysis-for-management-decisions
Certified Data Science Practitioner (CDSP),,London,"$6,950",18 - 22 May 2026,https://glomacs.com/training-course/certified-data-science-practitioner-cdsp
Data Visualization,The New Era for Comprehending and Conveying Information,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/data-visualization
Analytical and Auditing Skills,Using Data as a Basis for Action,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/analytical-and-auditing-skills
Professional Certificate in Data Analysis Techniques,How To Extract Powerful Information From Data,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-data-analysis-techniques
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/data-analysis-techniques
Data Analysis for Internal Auditing,Boosting Audit Efficiency Through Data Analysis,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/data-analysis-for-internal-auditing
Certificate in Data Analysis and Business Reporting Techniques Using Excel,Unlock the Potential of Your Data with Power Pivot in Microsoft Excel,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/certificate-in-data-analysis-and-business-reporting-techniques-using-excel
"Cybersecurity, Information Governance, Legal Risk Management and Compliance with ISO Records Management Controls",,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cybersecurity-information-governance-legal-risk-management-and-compliance-with-iso-records-management-controls
Certificate in Data Analysis and Business Reporting Techniques Using Excel,Unlock the Potential of Your Data with Power Pivot in Microsoft Excel,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/certificate-in-data-analysis-and-business-reporting-techniques-using-excel
Best Practices in Projects Technical Library & Digitalization,The Best Way to Manage Digitalization Projects and Transfer to Paperless Working Environment,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/best-practices-in-projects-technical-library-digitalization
"Data Governance, Privacy with General Data Protection Regulation (GDPR) Masterclass",Understanding International Standards and Best Practices in Data Protection and Implementing Data Governance,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/data-governance-privacy-with-general-data-protection-regulation-gdpr-masterclass
Data Collection Techniques,Avoiding Problems with Incorrect and Biased Data,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/data-collection-techniques
Power BI: Beginner Data Analysis Techniques,,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/power-bi-beginner-data-analysis-techniques
"Data Governance, Privacy with General Data Protection Regulation (GDPR) Masterclass",Understanding International Standards and Best Practices in Data Protection and Implementing Data Governance,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/data-governance-privacy-with-general-data-protection-regulation-gdpr-masterclass
Business Performance Management - Control Frameworks and Dashboards,"Defining, Measuring and Managing Organisational Success",London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/business-performance-management-control-frameworks-and-dashboards
Advanced Data Analysis Application Using the R Programming Language,Unleash the Power of R: Advanced Techniques for Data Analysis,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/advanced-data-analysis-application-using-the-r-programming-language
Blockchain and other Emerging Technologies,Digital Transformation – Getting Ready for the Future,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/blockchain-and-other-emerging-technology
Effective Business Decisions using Data Analysis,,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/effective-business-decisions-using-data-analysis
Data Management Body of Knowledge (DMBoK) and Certified Data Management Professional (CDMP) Exam Preparation,Professional Certification on Data Management Fundamentals,Online,"$3,950",15 - 19 Jun 2026,https://glomacs.com/training-course/dmbok-and-cdmp-exam-preparation
Analyzing and Visualizing Data with Power BI,"Get, Combine, Transform, Load, Visual, Publish and Share",London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/analyzing-and-visualizing-data-with-power-bi
Advanced Data Management for Oil and Gas Professionals,Master Data Management of Spatial and Well Seismic Data,Accra,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/advanced-data-management-for-oil-and-gas-professionals
Data Management Body of Knowledge (DMBoK) and Certified Data Management Professional (CDMP) Exam Preparation,Professional Certification on Data Management Fundamentals,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/dmbok-and-cdmp-exam-preparation
Data Visualization,The New Era for Comprehending and Conveying Information,London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/data-visualization
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/digital-energy-and-optimization
Big Data Governance: Bad Data or Better Data or Best Data,From Vision to Value for Decision - Making Insights,Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/big-data-to-decision-making
Advanced Data Analysis Techniques,"Modelling, Simulation, Optimisation and Predictive Analytics using Microsoft Excel",Online,"$3,950",22 - 26 Jun 2026,https://glomacs.com/training-course/advanced-data-analysis-techniques
Data Strategy Development,Building a Data-Driven Business for Future Success,London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/data-strategy-development
Data Analysis for Internal Auditing,Boosting Audit Efficiency Through Data Analysis,Abu Dhabi,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/data-analysis-for-internal-auditing
Data Privacy Certification (CIPM and CIPP),Comprehensive Training for Mastery in Data Privacy Principles and Practices,Online,"$3,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/data-privacy-certification-cipm-and-cipp
Analysis for Management Decisions,Data Analytics to Improve Decision-Making,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/analysis-for-management-decisions
Enterprise Content Management,Managing Records on the Enterprise Level,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/enterprise-content-management
Leading With Analysis,The Scientific Based Leadership,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/leading-with-analysis
People Analytics,Transforming Management with Behavioral Data,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/people-analytics
Advanced Data Management for Oil and Gas Professionals,Master Data Management of Spatial and Well Seismic Data,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/advanced-data-management-for-oil-and-gas-professionals
Advanced Data Analysis Techniques,"Modelling, Simulation, Optimisation and Predictive Analytics using Microsoft Excel",Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/advanced-data-analysis-techniques
"Data Governance, Privacy & Integrity in Artificial Intelligence (AI)","Protecting Data Integrity, Security & Compliance in AI-Driven Operations",Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/data-governance-and-privacy-in-ai-systems
HR Analytics,Using Data to Drive Results,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/hr-analytics
Data Privacy Certification (CIPM and CIPP),Comprehensive Training for Mastery in Data Privacy Principles and Practices,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/data-privacy-certification-cipm-and-cipp
Fintech and Blockchain Masterclass,Understanding the relation between Fintech and Blockchain,Los Angeles,"$7,950",06 - 10 Jul 2026,https://glomacs.com/training-course/fintech-blockchain-masterclass
Data Management Professional Certification,Tame the Storms in the Sea of Enterprise Data,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/data-management-professional-certification
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/big-data-analytics-supply-chain-optimization-2
"Professional Certificate in Research Methods, Data Analysis and Report Writing for Public Sector Organizations","Unlocking the Power of Data: Advanced Techniques for Research, Analysis, and Communication in the Public Sector",Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/professional-certificate-in-researchmethods-data-analysis-and-report-writing-for-public-sector-organizations
Business Intelligence & Analytics for Finance Professionals,Leveraging Data to Improve Decision-making and Build Competitive Advantage,London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/business-intelligence-analytics-for-finance-professionals
Data Management Professional Certification,Tame the Storms in the Sea of Enterprise Data,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/data-management-professional-certification
Advanced Data Management for Oil and Gas Professionals,Master Data Management of Spatial and Well Seismic Data,London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/advanced-data-management-for-oil-and-gas-professionals
Big Data Analytics for Supply Chain Optimization,Prepare for Supply Chain 4.0 as a Part of Industry 4.0,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/big-data-analytics-supply-chain-optimization-2
Advanced Data Analysis Techniques,"Modelling, Simulation, Optimisation and Predictive Analytics using Microsoft Excel",London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/advanced-data-analysis-techniques
Big Data Analytics for Predictive Maintenance Strategies,Leveraging Advanced Analytics for Optimized Maintenance Strategies,Amsterdam,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/big-data-analytics-for-predictive-maintenance-strategies
Data Science for Operational Excellence,Leveraging Data-Driven Insights to Optimize Business Performance,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/data-science-for-operational-excellence
Excel for Financial Professionals,"Mastering Advanced Excel Skills for Financial Analysis, Modeling, and Reporting",London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/excel-for-financial-professionals
Power BI for Finance Professionals,Take financial analysis and reporting to the next level with Power BI,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/power-bi-for-finance-professionals
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/mini-mba-in-digital-transformation-in-procurement-and-supply-chain
"Data Governance, Privacy with General Data Protection Regulation (GDPR) Masterclass",Understanding International Standards and Best Practices in Data Protection and Implementing Data Governance,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/data-governance-privacy-with-general-data-protection-regulation-gdpr-masterclass
"Data Management, Security and Warehousing",How to Efficiently Manage and Store Your Data for Ages to Come,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/data-management-security-and-warehousing
Digital Transformation in the Energy Sector,"Harnessing Emerging Technologies to Drive Innovation, Efficiency, and Sustainable Growth",Paris,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/digital-transformation-in-the-energy-sector
Embracing Digital Banking Innovations & Transformation,,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/embracing-digital-banking-innovations-transformation
"Cybersecurity, Information Governance, Legal Risk Management and Compliance with ISO Records Management Controls",,Abu Dhabi,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/cybersecurity-information-governance-legal-risk-management-and-compliance-with-iso-records-management-controls
Geographic Information Systems (GIS) Applications in Transportation Systems Engineering and Planning,Using GIS in Traffic and Transport Infrastructure Solutions,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/geographic-information-systems-gis-applications-in-transportation-systems-engineering-and-planning
Geographic Information Systems (GIS) Applications in Transportation Systems Engineering and Planning,Using GIS in Traffic and Transport Infrastructure Solutions,Online,"$3,950",20 - 24 Jul 2026,https://glomacs.com/training-course/geographic-information-systems-gis-applications-in-transportation-systems-engineering-and-planning
Advanced Data Analysis Application Using the R Programming Language,Unleash the Power of R: Advanced Techniques for Data Analysis,Jeddah,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/advanced-data-analysis-application-using-the-r-programming-language
"Professional Certificate in Info-Graphics, Data Analysis and Reporting Techniques","Image and Graphic Visualization , Data Analysis and Reporting Style",Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/professional-certificate-in-info-graphics-data-analysis-and-reporting-techniques
Implementation of Modern Record Management through SharePoint and Office 365,Managing Records in Support of Business Requirements,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/implementation-of-modern-record-management-through-sharepoint-and-office-365
Implementation of Modern Record Management through SharePoint and Office 365,Managing Records in Support of Business Requirements,Online,"$3,950",27 - 31 Jul 2026,https://glomacs.com/training-course/implementation-of-modern-record-management-through-sharepoint-and-office-365
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Barcelona,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/artificial-intelligence-in-banking
Statistical Communications,Importance of Recognizing the Context from the Data,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/statistical-communicationsbr-importance-of-recognizing-the-context-from-the-data
Info-Graphics: Data Analysis and Reporting Techniques,"Image and Graphic Visualization , Data Analysis and Reporting Style",Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/info-graphics-data-analysis-and-reporting-techniques
Benchmarking : Comparing Your Performance with the Best,Tools and Methodologies for Continuous Quality Improvement,Paris,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/benchmarking-comparing-your-performance-with-the-best
Artificial Intelligence (AI) in Banking,"Using AI for Credit Default Prediction, Fraud Detection, and Smart Customer Assistants",Online,"$3,950",27 - 31 Jul 2026,https://glomacs.com/training-course/artificial-intelligence-in-banking
ISO 27001,"Information Security, Cybersecurity, and Privacy Protection Management Systems",Amsterdam,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/iso-27001
Infographics & Data Analytics for Oil & Gas Reporting,"Graphic and Image Presentation, Data Analysis and Professional Reporting Style",Dubai,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/infographics-data-analytics-for-oil-gas-reporting
ISO 27001,"Information Security, Cybersecurity, and Privacy Protection Management Systems",Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/iso-27001
Certificate in Data Analysis and Business Reporting Techniques Using Excel,Unlock the Potential of Your Data with Power Pivot in Microsoft Excel,Barcelona,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/certificate-in-data-analysis-and-business-reporting-techniques-using-excel
Fintech and Blockchain Masterclass,Understanding the relation between Fintech and Blockchain,London,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/fintech-blockchain-masterclass
Professional Certificate in Data Analysis Techniques,How To Extract Powerful Information From Data,London,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-data-analysis-techniques
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,London,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/data-analysis-techniques
Professional Certificate in Data Analysis Techniques,How To Extract Powerful Information From Data,Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-data-analysis-techniques
Data Analysis Techniques,Analysis Methods and Evidence-based Decision-making using Microsoft Excel,Online,"$3,950",03 - 07 Aug 2026,https://glomacs.com/training-course/data-analysis-techniques
"Data Governance, Privacy & Integrity in Artificial Intelligence (AI)","Protecting Data Integrity, Security & Compliance in AI-Driven Operations",Lisbon,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/data-governance-and-privacy-in-ai-systems
Machine Learning and Data Management in the Power and Energy Industry,Implementing AI for Power and Energy Systems,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/machine-learning-and-data-management-in-the-power-and-energy-industry
Blockchain and other Emerging Technologies,Digital Transformation – Getting Ready for the Future,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/blockchain-and-other-emerging-technology
Effective Business Decisions using Data Analysis,,Istanbul,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/effective-business-decisions-using-data-analysis
Digital Energy and Optimization,"Data Mining and Artificial Intelligence for Energy Savings, Process Optimization in Industrial and Energy Sector",Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/digital-energy-and-optimization
Power BI: Intermediate Data Analysis Techniques,,Online,"$3,950",10 - 14 Aug 2026,https://glomacs.com/training-course/power-bi-intermediate-data-analysis-techniques
People Analytics,Transforming Management with Behavioral Data,London,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/people-analytics
Storytelling and Visualization,Immersive and Interactive Communication,Online,"$2,950",17 - 19 Aug 2026,https://glomacs.com/training-course/storytelling-and-visualization
Power BI: Advanced Data Analysis Techniques,,Online,"$3,950",17 - 21 Aug 2026,https://glomacs.com/training-course/power-bi-advanced-data-analysis-techniques
Certified Data Science Practitioner (CDSP),,Amsterdam,"$6,950",17 - 21 Aug 2026,https://glomacs.com/training-course/certified-data-science-practitioner-cdsp
Advanced Data Management for Oil and Gas Professionals,Master Data Management of Spatial and Well Seismic Data,Kigali,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/advanced-data-management-for-oil-and-gas-professionals
Certified Data Science Practitioner (CDSP),,Online,"$3,950",17 - 21 Aug 2026,https://glomacs.com/training-course/certified-data-science-practitioner-cdsp
