Main_Title,Sub_Title,Venue,Fees,Date,Links
Global Environmental Law and Governance,Challenges and Practical Solutions,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/global-environmental-law-governance
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/energy-climate-change
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/managing-project-stakeholders
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility
Stakeholder Management,"Negotiating, Communicating & Influencing",Riyadh,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Energy Efficiency and Sustainability in Chemical and Power Plants,The Application of Energy Efficiency in the Industry,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/energy-efficiency-and-sustainability-in-chemical-and-power-plants
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Waste Management and Circular Economy,Contemporary Approach and New Trends,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/waste-management-and-circular-economy
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/managing-project-stakeholders
Stakeholder Management,"Negotiating, Communicating & Influencing",Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/developing-skills-for-a-sustainable-blue-economy
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Sustainable Finance,A New Perspective on Value Creation for Organisations and their Stakeholders,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/sustainable-finance
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/strategic-community-relations
Circular Economy for Sustainable Built Environment,Bringing Circularity to Build Environment and Make It,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/circular-economy-for-sustainable-built-environment
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Online,"$3,950",15 - 19 Jun 2026,https://glomacs.com/training-course/strategic-community-relations
Sustainability and Carbon Accounting Masterclass,Enabling Inhouse Sustainability Report Generation,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/sustainability-and-carbon-accounting-masterclass
Sustainable Business Management,Developing Sustainable Business Strategies,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/sustainable-business-management
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Kigali,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Environmental and Social Impact Assessment,Better Assessment for Successful Business,Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/environmental-social-impact-assessment
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Kigali,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/developing-skills-for-a-sustainable-blue-economy
Sustainable Business Strategy,The Key to a Responsible Organisation,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/sustainable-business-strategy
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/lean-logistics-for-supply-chain-operations
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,Oslo,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Navigating ESG Challenges through Leadership Sustainability,Building Resilient Businesses for a Better Future,London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/navigating-esg-challenges-through-leadership-sustainability
Strategic Community Relations,Developing Successful Community Partnerships for Better Business,Paris,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategic-community-relations
Stakeholder Management,"Negotiating, Communicating & Influencing",London,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Sustainability Leadership in the Process Industries,Driving Sustainable Growth and Innovation in Industrial Operations,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/sustainability-leadership-in-the-process-industries
Sustainable Finance,A New Perspective on Value Creation for Organisations and their Stakeholders,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/sustainable-finance
Sustainable Development Goals (SDGs) for Business,Achieving a Better Future for the World,Amsterdam,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/sustainable-development-goals-sgds-business
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/mini-mba-in-digital-transformation-in-procurement-and-supply-chain
Sustainable Construction Management,Practical Sustainable Projects,Paris,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/sustainable-construction-management
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/sustainable-leadership
Energy Planning & Sustainable Development,Responsible Energy Futures,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/energy-planning-sustainable-development
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/esg-corporate-strategy
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/the-complete-net-zero-emission
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Online,"$3,950",20 - 24 Jul 2026,https://glomacs.com/training-course/the-complete-net-zero-emission
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Amsterdam,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/managing-project-stakeholders
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Abu Dhabi,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/energy-climate-change
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/zero-carbon-fuels-ammonia-and-hydrogen
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/implementing-a-local-content-matrix-to-achieve-sdgs
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Online,"$3,950",27 - 31 Jul 2026,https://glomacs.com/training-course/zero-carbon-fuels-ammonia-and-hydrogen
Sustainable Business Management,Developing Sustainable Business Strategies,Istanbul,"$5,950",27 - 31 Jul 2026,https://glomacs.com/training-course/sustainable-business-management
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Istanbul,"$11,900",27 Jul - 07 Aug 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
Stakeholder Management,"Negotiating, Communicating & Influencing",Amsterdam,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Istanbul,"$5,950",03 - 07 Aug 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
Climate Change: Economics & Governance,How Achieving the Economic Growth while Solving the Climate Change issues through Correct Governance,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/climate-change-economics-governance
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/managing-project-stakeholders
Capacity Building for National Sustainable Development,Developing your Leadership Skills for the Future of your Organisation and your Country,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/capacity-building-for-national-sustainable-development
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/carbon-capture-utilization-and-storage-ccus
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Cairo,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Dubai,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Lisbon,"$5,950",10 - 14 Aug 2026,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Low Carbon Development,"Empowering Sustainability: A Comprehensive Journey through Low Carbon Development Strategies, Renewable Energy, and Energy Efficiency",Dubai,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/low-carbon-development
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,Abu Dhabi,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
Stakeholder Management,"Negotiating, Communicating & Influencing",Lisbon,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Environmental and Social Impact Assessment,Better Assessment for Successful Business,London,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/environmental-social-impact-assessment
Sustainable Banking,A Comprehensive Transition to Sustainable Business Operations,London,"$5,950",17 - 21 Aug 2026,https://glomacs.com/training-course/sustainable-banking
Energy Planning & Sustainable Development,Responsible Energy Futures,London,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/energy-planning-sustainable-development
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Doha,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Doha,"$5,950",24 - 28 Aug 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Corporate Social Responsibility (CSR) in the Oil & Gas Industry,The Importance of Reputational Risk,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/corporate-social-responsibility-in-the-oil-gas-industry
Concrete Quality Control on Hot Climate,Project Management for the Best Quality Control of Concrete,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/concrete-quality-control-on-hot-climate
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Abu Dhabi,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/esg-corporate-strategy
Navigating ESG Challenges through Leadership Sustainability,Building Resilient Businesses for a Better Future,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/navigating-esg-challenges-through-leadership-sustainability
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Dubai,"$5,950",31 Aug - 04 Sep 2026,https://glomacs.com/training-course/the-complete-net-zero-emission
Corporate & Employee Best Practices,"Company Values, Employee Responsibility and Work Ethics",Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/corporate-employee-best-practices
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Barcelona,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/managing-project-stakeholders
Capacity Building for National Sustainable Development,Developing your Leadership Skills for the Future of your Organisation and your Country,London,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/capacity-building-for-national-sustainable-development
Corporate & Employee Best Practices,"Company Values, Employee Responsibility and Work Ethics",Online,"$3,950",07 - 11 Sep 2026,https://glomacs.com/training-course/corporate-employee-best-practices
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Online,"$3,950",07 - 11 Sep 2026,https://glomacs.com/training-course/managing-project-stakeholders
Energy Efficiency and Sustainability in Chemical and Power Plants,The Application of Energy Efficiency in the Industry,Amsterdam,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/energy-efficiency-and-sustainability-in-chemical-and-power-plants
Fundamentals of Decarbonisation,"Energy Efficiency, Carbon Footprint Reduction, and Climate Change Response",Dubai,"$5,950",07 - 11 Sep 2026,https://glomacs.com/training-course/fundamentals-of-decarbonisation
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai,"$11,900",07 - 18 Sep 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/carbon-management-ghg-footprinting-net-zero-emission
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/zero-carbon-fuels-ammonia-and-hydrogen
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Online,"$3,950",14 - 18 Sep 2026,https://glomacs.com/training-course/carbon-management-ghg-footprinting-net-zero-emission
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,London,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Stakeholder Management,"Negotiating, Communicating & Influencing",Manama,"$5,950",14 - 18 Sep 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
ESG and Sustainability Masterclass,Sustainable Strategy and Framework,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/esg-and-sustainability-masterclass
Sustainability Leadership in the Process Industries,Driving Sustainable Growth and Innovation in Industrial Operations,London,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/sustainability-leadership-in-the-process-industries
Sustainable Business Management,Developing Sustainable Business Strategies,Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/sustainable-business-management
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/corporate-social-responsibility
Green Port Sustainable Blue Economy,Innovative Approach to Conserving the Ports & Oceans in a Beneficial Equitable and Sustainable Way,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/green-port-blue-economy
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,Lisbon,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Energy and Climate Change,Decarbonizing Energy Economies with Renewable Energy,Dubai,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/energy-climate-change
Sustainability and Carbon Accounting Masterclass,Enabling Inhouse Sustainability Report Generation,Amsterdam,"$5,950",21 - 25 Sep 2026,https://glomacs.com/training-course/sustainability-and-carbon-accounting-masterclass
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,Online,"$3,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Sustainable Finance,A New Perspective on Value Creation for Organisations and their Stakeholders,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/sustainable-finance
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Advanced Corporate Social Responsibility (CSR),Strategic CSR for Sustainable Business Excellence,Lisbon,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/advanced-corporate-social-responsibility-csr
Sustainable Construction Management,Practical Sustainable Projects,Barcelona,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/sustainable-construction-management
Sustainability Leadership and Corporate Responsibility (ILM),"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Amsterdam,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility-ilm
Circular Economy for Sustainable Built Environment,Bringing Circularity to Build Environment and Make It,Dubai,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/circular-economy-for-sustainable-built-environment
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,London,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/implementing-a-local-content-matrix-to-achieve-sdgs
Local Content Management in the Oil and Gas Industry,Build Local Workforce and Sustain Successful Local Content Strategic Plans,London,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/local-content-management-in-the-oil-and-gas-industry
Stakeholder Management,"Negotiating, Communicating & Influencing",London,"$5,950",28 Sep - 02 Oct 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Certificate in Sustainable and Green Finance,Harnessing Financial Strategies for a Sustainable Future,Dubai,"$11,900",28 Sep - 09 Oct 2026,https://glomacs.com/training-course/certificate-in-sustainable-and-green-finance
The Complete Net Zero Emission,Innovative Approach to Achieve Complete Net Zero Comfortably,Lisbon,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/the-complete-net-zero-emission
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Vienna,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/sustainable-leadership
Waste Management and Circular Economy,Contemporary Approach and New Trends,Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/waste-management-and-circular-economy
Understanding Scope 3 Emissions,Approaches to address and control indirect emissions,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/understanding-scope-3-emissions
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/sustainable-leadership
Understanding Scope 3 Emissions,Approaches to address and control indirect emissions,Online,"$3,950",05 - 09 Oct 2026,https://glomacs.com/training-course/understanding-scope-3-emissions
Green Finance,A Real Impact on Sustainable Development,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/green-finance
Waste Management and Circular Economy,Contemporary Approach and New Trends,Dubai,"$5,950",05 - 09 Oct 2026,https://glomacs.com/training-course/waste-management-and-circular-economy
Sustainable Finance & Leadership,,Vienna,"$11,900",05 - 16 Oct 2026,https://glomacs.com/training-course/sustainable-finance-leadership
Stakeholder Management,"Negotiating, Communicating & Influencing",Milan,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
Zero Carbon Fuels: Ammonia and Hydrogen,The Solution to Global Warming,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/zero-carbon-fuels-ammonia-and-hydrogen
Energy Planning & Sustainable Development,Responsible Energy Futures,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/energy-planning-sustainable-development
Sustainable Finance,A New Perspective on Value Creation for Organisations and their Stakeholders,Vienna,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/sustainable-finance
Fundamentals of Employee Volunteering Programs,Corporate Social Responsibility,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/fundamentals-of-employee-volunteering-programs
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Accra,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/esg-corporate-strategy
Navigating ESG Challenges through Leadership Sustainability,Building Resilient Businesses for a Better Future,Paris,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/navigating-esg-challenges-through-leadership-sustainability
Certificate in Blue and Circular Economy,Understanding Sustainable Practices for a Blue and Circular Economy,Dubai,"$5,950",12 - 16 Oct 2026,https://glomacs.com/training-course/certificate-in-blue-and-circular-economy
Sustainable Finance,A New Perspective on Value Creation for Organisations and their Stakeholders,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/sustainable-finance
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,Online,"$3,950",12 - 16 Oct 2026,https://glomacs.com/training-course/esg-corporate-strategy
Smart Cities for Sustainable Development,,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/smart-cities-sustainable-development
Managing Project Stakeholders,Plan and Manage Effective Stakeholder Engagement,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/managing-project-stakeholders
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,Dubai,"$5,950",19 - 23 Oct 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,London,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/developing-skills-for-a-sustainable-blue-economy
Global Environmental Law and Governance,Challenges and Practical Solutions,Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/global-environmental-law-governance
Sustainable Business Management,Developing Sustainable Business Strategies,Online,"$3,950",26 - 30 Oct 2026,https://glomacs.com/training-course/sustainable-business-management
Global Environmental Law and Governance,Challenges and Practical Solutions,Online,"$3,950",26 - 30 Oct 2026,https://glomacs.com/training-course/global-environmental-law-governance
Sustainable Business Management,Developing Sustainable Business Strategies,Dubai,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/sustainable-business-management
Sustainable Construction Management,Practical Sustainable Projects,Riyadh,"$5,950",26 - 30 Oct 2026,https://glomacs.com/training-course/sustainable-construction-management
Sustainability Leadership and Corporate Responsibility,"The need for CSR, Stakeholder Engagement, SDGs and the ESG Framework",Madrid,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/sustainability-leadership-and-corporate-responsibility
Business and Climate Change,Towards Net Zero Emission,Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/business-and-climate-change
Sustainable Business Strategy,The Key to a Responsible Organisation,London,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/sustainable-business-strategy
Stakeholder Management,"Negotiating, Communicating & Influencing",Paris,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/stakeholder-management-influencing-negotiating
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/carbon-capture-utilization-and-storage-ccus
Developing Skills for a Sustainable Blue Economy,Saving Our Oceans While Sustaining Our Economy,Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/developing-skills-for-a-sustainable-blue-economy
Carbon Management,Carbon & GHG Footprinting and Net Zero Emission,Amsterdam,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/carbon-management-ghg-footprinting-net-zero-emission
Sustainable Leadership,"Problem Solving, Communication, Innovation, and Social Responsibility",Dubai,"$5,950",02 - 06 Nov 2026,https://glomacs.com/training-course/sustainable-leadership
"Carbon Capture, Utilization and Storage (CCUS)",Reducing Carbon Footprints through Advanced Technologies,Online,"$3,950",02 - 06 Nov 2026,https://glomacs.com/training-course/carbon-capture-utilization-and-storage-ccus
Advanced Stakeholder Management,Engaging Key Stakeholders and Managing Their Expectations,Tokyo,"$6,950",09 - 13 Nov 2026,https://glomacs.com/training-course/advanced-stakeholder-management
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London,"$5,950",09 - 13 Nov 2026,https://glomacs.com/training-course/lean-logistics-for-supply-chain-operations
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Abu Dhabi,"$11,900",09 - 20 Nov 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
"Implementing a Local Content Matrix to Achieve SDGs, ESG and In-Country Value Retention",Achieving Strategic Alignment of Sustainability Goals in the Oil & Gas Industry,Dubai,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/implementing-a-local-content-matrix-to-achieve-sdgs
Stakeholder Engagement & Management,Achieving Results through Improved Relationships and Communication,London,"$5,950",16 - 20 Nov 2026,https://glomacs.com/training-course/stakeholder-engagement-management-course
