Main_Title,Sub_Title,Venue,Fees,Date,Links
Retirement Planning,Planning and Preparing for Retirement,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/retirement-and-employee-investment-planning
Learning Agility,A Culture of Life-Long Learning,Oslo,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/learning-agility
Essentials of Human Resources Management,Core People Management & Administration for the 21st Century,London,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/essentials-of-human-resources-management
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/strategic-talent-management
Human Resources Development & Personnel Management,Transforming HR for Tomorrow's World,London,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/human-resources-development-and-personnel-management
Advanced Compensation and Benefits,Putting Your HR team at the Centre of Your Pay and Rewards Strategy,Online,"$3,950",02 - 06 Feb 2026,https://glomacs.com/training-course/advanced-compensation-and-benefits
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,Edinburgh,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/agile-change-management
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
HR Analytics,Using Data to Drive Results,Tromso,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/hr-analytics
The 5-Day MBA in HR,Improving Organisational Effectiveness,London,"$7,500",02 - 06 Feb 2026,https://glomacs.com/training-course/the-5-day-mba-in-hr
The Leadership of Inclusion,"Creating an Organisation that Thrives, Performs and Sustains",Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/the-leadership-of-inclusion
"HR Processes, Culture & Change Management Programme",Becoming A Strategic Business Partner,London,"$15,000",02 - 13 Feb 2026,https://glomacs.com/training-course/hr-processes-culture-and-change-management-programme
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
The Competent Manager,Developmental Approach to Effective and Professional Management,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/the-competent-manager
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/learning-agility
Maximising Retirement Benefits through Social Security,The Optimal of Contributions and Benefits,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/maximising-retirement-benefits-through-social-security
The Competent Manager Professional Certificate,Developmental Approach to Effective and Professional Management,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/cpd-competent-manager-professional-certificate
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
HR Professional,Enhancing HR Competencies and Employee Engagement,Vienna,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/hr-professional
ROI Seminar for Learning and Development Professionals,"Developing your Competencies in L&D, Training Management and Organisational Learning",London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/roi-seminar-for-learning-and-development-professionals
Succession Planning and Talent / Performance Management,,Dubai,"$11,900",09 - 20 Feb 2026,https://glomacs.com/training-course/succession-planning-and-talent-performance-management
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Dubai,"$5,950",16 - 20 Feb 2026,https://glomacs.com/training-course/certified-employee-performance-management-professional
Performance Management,Building an Effective High-Performance Organization,Dubai,"$5,950",16 - 20 Feb 2026,https://glomacs.com/training-course/performance-management
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-talent-management
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Online,"$3,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-talent-management
"Certificate in HR Budgeting, Budget Control and Manpower Management",Strategic Financial Planning and Workforce Optimization for HR Professionals,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/certificate-in-hr-budgeting-budget-control-and-manpower-management
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Human Resources Development & Personnel Management,Transforming HR for Tomorrow's World,London,"$5,950",16 - 20 Mar 2026,https://glomacs.com/training-course/human-resources-development-and-personnel-management
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/agile-change-management
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,Riyadh,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Barcelona,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
Talented Professional Manager,Mastering Key Competencies,Milan,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/talented-professional-manager
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/advanced-selection-interviewing-and-recruitment-skills
Fundamentals of Employee Volunteering Programs,Corporate Social Responsibility,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/fundamentals-of-employee-volunteering-programs
Key Performance Indicators and Optimisation Workshop,"Setting Goals, Objectives and KPI’s for Sustainable Organizational Success",Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/key-performance-indicators-and-optimisation-workshop
Learning Agility,A Culture of Life-Long Learning,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/learning-agility
The Role of Positive Work Ethics in Achieving Organisational Objectives,Achieving Strategic Goals Through Developing a High-Calibre Workforce,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/the-role-of-positive-work-ethics-in-achieving-organisational-objectives
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Tromso,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Certificate in Sustainable HR,ESG Fundamentals for Human Resource Professionals,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/certificate-in-sustainable-hr
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/advanced-selection-interviewing-and-recruitment-skills
Pension Fund Investment Strategies,"Pension Fund Investments, Asset Allocation and Private Equity Firms",London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/pension-fund-investment-strategies
Retirement Planning,Planning and Preparing for Retirement,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/retirement-and-employee-investment-planning
The Competent Manager,Developmental Approach to Effective and Professional Management,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/the-competent-manager
The Competent Manager Professional Certificate,Developmental Approach to Effective and Professional Management,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-competent-manager-professional-certificate
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
Behavioural Economics,How to Get the Best Out of People and Processes Using the Newest Psychological Techniques,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/behavioural-economics
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Online,"$3,950",13 - 17 Apr 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Performance Management,Building an Effective High-Performance Organization,Milan,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/performance-management
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Learning Agility,A Culture of Life-Long Learning,Edinburgh,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/learning-agility
People Analytics,Transforming Management with Behavioral Data,Online,"$3,950",20 - 24 Apr 2026,https://glomacs.com/training-course/people-analytics
The Leadership of Inclusion,"Creating an Organisation that Thrives, Performs and Sustains",Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/the-leadership-of-inclusion
Competency - Based Management,Predicting Future Performance for Organisational Success,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/competency-based-management
Creating a Positive Work Culture in Organisations,Leveraging Your Work Climate for Business Success,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/creating-a-positive-work-culture-in-organisations
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Barcelona,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
HR Analytics,Using Data to Drive Results,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/hr-analytics
Capacity Building for National Sustainable Development,Developing your Leadership Skills for the Future of your Organisation and your Country,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/capacity-building-for-national-sustainable-development
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,Dubai,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/internal-consultancy-skills-at-work
"Workforce Planning, Talent Management and Saudisation",,Riyadh,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/workforce-planning-talent-management-and-saudisation
HR Professional,Enhancing HR Competencies and Employee Engagement,Online,"$3,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/hr-professional
Competency-Based Interviewing,Selecting the Best Possible Internal or External Candidates for any Position,Online,"$2,950",04 - 06 May 2026,https://glomacs.com/training-course/competency-based-interviewing
Coaching the Coach,,Online,"$2,950",04 - 06 May 2026,https://glomacs.com/training-course/coaching-the-coach
People Analytics,Transforming Management with Behavioral Data,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/people-analytics
The Future of HR: Re-engineering the Employee Experience,Best Practices in International Human Resource Management (HRM),Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/the-future-of-hr
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Performance Management,Building an Effective High-Performance Organization,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/performance-management
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/certified-employee-performance-management-professional
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/the-value-of-positive-workplace-ethics-on-productivity
Job Evaluation & Analysis,Understanding Reward Management,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/job-evaluation-and-analysis
The 5-Day MBA in HR,Improving Organisational Effectiveness,Dubai,"$7,500",04 - 08 May 2026,https://glomacs.com/training-course/the-5-day-mba-in-hr
Introduction to Artificial Intelligence (AI) in Human Resource Management (HRM),Transforming Human Resource Management through Artificial Intelligence,Amsterdam,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/introduction-to-artificial-intelligence-ai-in-human-resource-management-hrm
"Certificate in HR Budgeting, Budget Control and Manpower Management",Strategic Financial Planning and Workforce Optimization for HR Professionals,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/certificate-in-hr-budgeting-budget-control-and-manpower-management
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Oslo,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/learning-agility
Artificial Intelligence (AI) Driven Talent Management,Transform Your HR Strategy with Artificial Intelligence,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/artificial-intelligence-ai-driven-talent-management
Leadership Bootcamp for HR Professional,Building Organisational Performance through Effective HR Management,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/leadership-bootcamp-for-hr-professional
Employee Relations and Engagement,Managing Employee Grievances and Disciplinary Procedures with Ethical Integrity,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/employee-relations
Employee Relations and Engagement,Managing Employee Grievances and Disciplinary Procedures with Ethical Integrity,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/employee-relations
"Competencies: Design, Development and Implementation",Crafting Technical and Behaviour Competency Frameworks,London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/competencies-design-development-and-implementation
HR Masterclass: Artificial Intelligence (AI) for HR Professionals,The Artificial Intelligence (AI) Transformations Shaping the Future of Human Resources,London,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/hr-master-class-on-the-future-changes-in-human-resources
Corporate & Employee Best Practices,"Company Values, Employee Responsibility and Work Ethics",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/corporate-employee-best-practices
Pension Fund Investment Strategies,"Pension Fund Investments, Asset Allocation and Private Equity Firms",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/pension-fund-investment-strategies
Advanced Certificate in Employee Relations (ER),"Enhance Communication, Build Strong Stakeholder Relationships, and Resolve Workplace Conflicts",Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/advanced-certificate-in-employee-relations-er
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,Houston,"$7,950",25 - 29 May 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Houston,"$7,950",25 - 29 May 2026,https://glomacs.com/training-course/strategic-talent-management
Recruitment & Selection Workshop,Identifying and Recruiting the Talent which Ensures Organisational Success,Sharm El Sheikh,"$3,950",01 - 03 Jun 2026,https://glomacs.com/training-course/recruitment-selection-workshop
Energizing People for Performance,Management and Leadership to Maximize People’s Potential,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/energizing-people-for-performance
Train the Trainer,"Planning, Developing, Conducting, and Evaluating Training Activities",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/train-the-trainer
Strategic Competency Mapping for Talent Growth,Align Competency Frameworks with Talent Development Initiatives,Lisbon,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/strategic-competency-mapping-for-talent-growth
Train the Trainer (ILM),"Planning , Developing , Conducting & Evaluating Training Activities",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/train-the-trainer-ilm
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/agile-change-management
Creating a Positive Work Culture in Organisations,Leveraging Your Work Climate for Business Success,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/creating-a-positive-work-culture-in-organisations
Essentials of Human Resources Management,Core People Management & Administration for the 21st Century,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/essentials-of-human-resources-management
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Lisbon,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/strategic-talent-management
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Learning & Development Masterclass,Developing your Skills and competencies as a Training Professional and Facilitator,Riyadh,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/learning-development-masterclass
ROI Seminar for Learning and Development Professionals,"Developing your Competencies in L&D, Training Management and Organisational Learning",London,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/roi-seminar-for-learning-and-development-professionals
Job Evaluation & Analysis,Understanding Reward Management,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/job-evaluation-and-analysis
Employee Relationship Specialist,Managing Effectively the Relationship between your Organisation and your People,Geneva,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/employee-relationship-specialist
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Learning & Development Masterclass,Developing your Skills and competencies as a Training Professional and Facilitator,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/learning-development-masterclass
Transformational Industrial (IR) and Employee Relations (ER),"Labour Management, Workplace Relations, Negotiation & Mediation Skills",Kigali,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/transformational-labour-industrial-relations-workshop
Train the Trainer,"Planning, Developing, Conducting, and Evaluating Training Activities",Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/train-the-trainer
Train the Trainer (ILM),"Planning , Developing , Conducting & Evaluating Training Activities",Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/train-the-trainer-ilm
Human Resource Management for Healthcare Professionals,The Changing Nature of Healthcare Human Resources,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/human-resource-management-for-healthcare-professionals
Job Evaluation & Analysis,Understanding Reward Management,Dubai,"$5,950",08 - 12 Jun 2026,https://glomacs.com/training-course/job-evaluation-and-analysis
"Payroll: Preparation, Analysis and Management",Best Practices in Payroll Operation,Online,"$3,950",15 - 19 Jun 2026,https://glomacs.com/training-course/payroll-preparation-analysis-and-management
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
"Payroll: Preparation, Analysis and Management",Best Practices in Payroll Operation,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/payroll-preparation-analysis-and-management
Human Resources Development & Personnel Management,Transforming HR for Tomorrow's World,London,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/human-resources-development-and-personnel-management
"Advanced Selection, Interviewing & Recruitment Skills",Proven Techniques for Dramatically Transforming Your Ability to Hire Effectively,Dubai,"$5,950",15 - 19 Jun 2026,https://glomacs.com/training-course/advanced-selection-interviewing-and-recruitment-skills
The Oxford HRM & Training Programme,Getting the Best from Your Most Valuable Asset,London,"$11,900",15 - 26 Jun 2026,https://glomacs.com/training-course/the-oxford-hrm-and-training-programme
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Online,"$3,950",22 - 26 Jun 2026,https://glomacs.com/training-course/certified-employee-performance-management-professional
The Competent Manager Professional Certificate,Developmental Approach to Effective and Professional Management,Paris,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/cpd-competent-manager-professional-certificate
The 5-Day MBA in HR,Improving Organisational Effectiveness,London,"$7,500",22 - 26 Jun 2026,https://glomacs.com/training-course/the-5-day-mba-in-hr
The Leadership of Inclusion,"Creating an Organisation that Thrives, Performs and Sustains",Dubai,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/the-leadership-of-inclusion
The Training Analyst,"Improving Learning, Using Data, & Evaluating the Impact of Development",London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/the-training-analyst
The Competent Manager,Developmental Approach to Effective and Professional Management,Paris,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/the-competent-manager
Internal Consultancy Skills at Work,Developing Key Client Relationship & Organizational Improvement,London,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/internal-consultancy-skills-at-work
Performance Management,Building an Effective High-Performance Organization,Riyadh,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/performance-management
Certified Employee Performance Management Professional,"Master the Tools and Techniques to Evaluate, Motivate, and Maximize Workforce Potential",Riyadh,"$5,950",22 - 26 Jun 2026,https://glomacs.com/training-course/certified-employee-performance-management-professional
Performance Management,Building an Effective High-Performance Organization,Online,"$3,950",22 - 26 Jun 2026,https://glomacs.com/training-course/performance-management
Advanced Professional Certificate in Strategic Human Resource Management,Maximizing Potential Organizational Workforce through Strategic HR Management,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-human-resource-management
The Future of Learning for the Energy Industry,"Developing Essential Skills in Learning & Development, Coaching, and Mentoring",London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/the-future-learning-energy-industry
HR Analytics,Using Data to Drive Results,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/hr-analytics
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/learning-agility
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Riyadh,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Competency - Based Management,Predicting Future Performance for Organisational Success,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/competency-based-management
People Analytics,Transforming Management with Behavioral Data,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/people-analytics
The Future of HR: Re-engineering the Employee Experience,Best Practices in International Human Resource Management (HRM),Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/the-future-of-hr
Innovations in Workforce Planning & Organizational Development,How Artificial Intelligence Will Change the World of Work,London,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/innovations-in-workforce-planning-organizational-development
Total Rewards,Understanding Compensation Strategyand Total Rewards Approach,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/total-rewards
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",29 Jun - 03 Jul 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
"Certificate in HR Budgeting, Budget Control and Manpower Management",Strategic Financial Planning and Workforce Optimization for HR Professionals,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/certificate-in-hr-budgeting-budget-control-and-manpower-management
The 5-Day MBA in HR,Improving Organisational Effectiveness,London,"$7,500",06 - 10 Jul 2026,https://glomacs.com/training-course/the-5-day-mba-in-hr
Risk Management for Human Resources,Effectively Managing Enterprise Risk Across the Organization,Online,"$3,950",06 - 10 Jul 2026,https://glomacs.com/training-course/risk-management-for-human-resources
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Amsterdam,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/strategic-hr-business-partner
The Value of Positive Workplace Ethics on Productivity,Creating Strong Engagement for Superior Team Results,Dubai,"$5,950",06 - 10 Jul 2026,https://glomacs.com/training-course/the-value-of-positive-workplace-ethics-on-productivity
"HR Processes, Culture & Change Management Programme",Becoming A Strategic Business Partner,London,"$15,000",06 - 17 Jul 2026,https://glomacs.com/training-course/hr-processes-culture-and-change-management-programme
Fundamentals of Life Insurance and Retirement Savings,Protect and Empower the Financial Capacity of People,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/fundamental-of-life-insurance-and-retirement-savings
The Competent Manager Professional Certificate,Developmental Approach to Effective and Professional Management,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/cpd-competent-manager-professional-certificate
Mini MBA for Learning & Development Professionals,"Training Management, Organisational Learning, Talent Management, and Organisational Development (OD)",London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/mini-mba-for-learning-development-professionals
Agile Change Management,Best Practices and Skills Development in Organizational Change Leadership,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/agile-change-management
HR as a Strategic Partner,Managing the Risks of a Changing Workforce,New York,"$7,950",13 - 17 Jul 2026,https://glomacs.com/training-course/hr-as-a-strategic-partner
The Competent Manager,Developmental Approach to Effective and Professional Management,Dubai,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/the-competent-manager
The Art of Human Resource Management,Creating & Developing an Effective Personnel Function,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/the-art-of-human-resource-management
Employee Relations and Engagement,Managing Employee Grievances and Disciplinary Procedures with Ethical Integrity,London,"$5,950",13 - 17 Jul 2026,https://glomacs.com/training-course/employee-relations
"The 10-Day Mini-MBA for Human Resource, Learning and Development Professionals","Mastering the Critical Areas of Human Capital Management , HRM And Learning & Development",London,"$11,900",13 - 24 Jul 2026,https://glomacs.com/training-course/10-day-mini-mba-human-resource-learning-and-development-professionals
Advanced Certificate in Employee Relations (ER),"Enhance Communication, Build Strong Stakeholder Relationships, and Resolve Workplace Conflicts",London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/advanced-certificate-in-employee-relations-er
Advanced Compensation and Benefits,Putting Your HR team at the Centre of Your Pay and Rewards Strategy,Dubai,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/advanced-compensation-and-benefits
Managing Human Capital,Enhancing Organizational Capabilities,London,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/managing-human-capital
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Oslo,"$5,950",20 - 24 Jul 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Managing Human Capital,Enhancing Organizational Capabilities,Online,"$3,950",20 - 24 Jul 2026,https://glomacs.com/training-course/managing-human-capital
