Main_Title,Sub_Title,Venue,Fees,Date,Links
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Dubai,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/strategic-hr-business-partner
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,Amsterdam,"$7,000",05 - 09 Jan 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",Amsterdam,"$7,000",05 - 09 Jan 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Leadership Bootcamp,Leadership Beyond Management,Amsterdam,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/leadership-bootcamp
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Strategic Thinking & Decision Making in Competitive Environments,Creating the Organisation of the Future,London,"$5,950",05 - 09 Jan 2026,https://glomacs.com/training-course/strategic-thinking-decision-making-in-competitive-environments
The Oxford Leadership & Performance Coaching Bootcamp,Building Leadership Capital,Amsterdam,"$11,900",05 - 16 Jan 2026,https://glomacs.com/training-course/leadership-performance-coaching-bootcamp
Creative Strategic Planning & Leadership,"Developing Innovative, Visioning and Strategic Thinking Skills",London,"$15,000",05 - 16 Jan 2026,https://glomacs.com/training-course/creative-strategic-planning-leadership
Performance Coaching Bootcamp,Coaching for Leadership Excellence,Amsterdam,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/performance-coaching-bootcamp
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,New York,"$7,950",12 - 16 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,New York,"$7,950",12 - 16 Jan 2026,https://glomacs.com/training-course/certificate-in-strategy-1
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,London,"$7,500",12 - 16 Jan 2026,https://glomacs.com/training-course/strategy-strategic-planning
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,London,"$7,500",12 - 16 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Leading for Strategic Success,Learn How to Develop Successful Leadership Strategies,New York,"$7,950",12 - 16 Jan 2026,https://glomacs.com/training-course/leading-for-strategic-success
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,London,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Disruptive Innovation,Managing Radical Change for High Growth,Dubai,"$5,950",12 - 16 Jan 2026,https://glomacs.com/training-course/disruptive-innovation-managing-radical-change-for-high-growth
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,New York,"$15,900",12 - 23 Jan 2026,https://glomacs.com/training-course/the-strategy-and-high-impact-leadership-programme
The Complete Strategy and Leadership Professional,,London,"$13,450",12 - 23 Jan 2026,https://glomacs.com/training-course/the-complete-strategy-and-leadership-professional
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai,"$11,900",12 - 23 Jan 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
Strategic Contract Management,"Key Concepts, Processes and Current Practices",London,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/strategic-contract-management
Leadership Skills for the 4th Industrial Revolution,Adopting an Agile Mindset for Powerful Innovation,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/leadership-skills-for-the-4th-industrial-revolution
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,London,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Strategic Management in Upstream Oil and Gas,Managing Business Goals within Complex Environment of Exploration & Development,Dubai,"$5,950",19 - 23 Jan 2026,https://glomacs.com/training-course/strategic-management-in-upstream-oil-and-gas
Agile Practices for Organizational Excellence and Sustainability,"Mastery of Design Thinking, Creativity and Business Agility",London,"$11,900",19 - 30 Jan 2026,https://glomacs.com/training-course/agile-practices-for-organizational-excellence-and-sustainability
Disruptive Innovation,Managing Radical Change for High Growth,Amsterdam,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/disruptive-innovation-managing-radical-change-for-high-growth
Improving Business Leadership Through Technology,Leveraging Digital Transformation for Performance Excellence,London,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/improving-business-leadership-through-technology
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Dubai,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/strategic-talent-management
Strategy & Business Analysis,Building and Sustaining a Profitable Competitive Position,Berlin,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/strategy-business-analysis
Learning Agility,A Culture of Life-Long Learning,Oslo,"$5,950",26 - 30 Jan 2026,https://glomacs.com/training-course/learning-agility
Leadership Skills for Innovation and Results,Harness the future and lead with vision and efficacy,Amsterdam,"$11,900",26 Jan - 06 Feb 2026,https://glomacs.com/training-course/leadership-skills-for-innovation-and-results
Leadership Bootcamp,Leadership Beyond Management,Oslo,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/leadership-bootcamp
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Leading for Results,Increased performance and achievement of objectives,Amsterdam,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/leading-for-results
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,London,"$7,500",02 - 06 Feb 2026,https://glomacs.com/training-course/strategy-strategic-planning
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,London,"$7,500",02 - 06 Feb 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,Tokyo,"$6,950",02 - 06 Feb 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/advanced-strategy-for-directors
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,London,"$7,000",02 - 06 Feb 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",London,"$7,000",02 - 06 Feb 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Dubai,"$5,950",02 - 06 Feb 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
The Oxford Leadership & Performance Coaching Bootcamp,Building Leadership Capital,Oslo,"$11,900",02 - 13 Feb 2026,https://glomacs.com/training-course/leadership-performance-coaching-bootcamp
Creative Strategic Planning & Leadership,"Developing Innovative, Visioning and Strategic Thinking Skills",London,"$15,000",02 - 13 Feb 2026,https://glomacs.com/training-course/creative-strategic-planning-leadership
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/learning-agility
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Kigali,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Performance Coaching Bootcamp,Coaching for Leadership Excellence,Oslo,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/performance-coaching-bootcamp
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,London,"$6,950",09 - 13 Feb 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Kigali,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Strategic Investment Management,Contemporary Investment Strategies,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/strategic-investment-management
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,London,"$6,950",09 - 13 Feb 2026,https://glomacs.com/training-course/certificate-in-strategy-1
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/strategic-contract-management
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,London,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,Dubai,"$5,950",09 - 13 Feb 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,Online,"$3,950",23 - 27 Feb 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",Online,"$3,950",23 - 27 Feb 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Online,"$3,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-talent-management
Fundamentals of Strategic Planning,,Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/fundamentals-of-strategic-planning
Business Process Analysis and Modelling,"Building Fast, Efficient and Effective Processes",Dubai,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/business-process-analysis-modelling
Business Improvement & Quality Techniques,Implementing Recognized Best Practices that Give Maximum Impact on Business Objectives,Online,"$3,950",02 - 06 Mar 2026,https://glomacs.com/training-course/business-improvement-and-quality-techniques
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-talent-management
Strategic Management Workshop,Defining your Role in Creating Tomorrow's Organisation,Kigali,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-management-workshop
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,London,"$5,950",02 - 06 Mar 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Dubai,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Leading for Strategic Success,Learn How to Develop Successful Leadership Strategies,Paris,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/leading-for-strategic-success
Business Process Analysis and Modelling,"Building Fast, Efficient and Effective Processes",London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/business-process-analysis-modelling
Strategic Mastery through PESTLE and SWOT Analysis,Unlocking Strategic Foresight through Proven Analytical Frameworks,Amsterdam,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/strategic-mastery-through-pestle-and-swot-analysis
Analytics and Artificial Intelligence (AI) for Strategic Management,Leveraging Analytics & AI for Smarter Decisions,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/analytics-and-ai-for-strategic-management
Strategic Storytelling for Business Impact,Harnessing the Power of Narrative to Drive Business Engagement and Influence,London,"$5,950",23 - 27 Mar 2026,https://glomacs.com/training-course/strategic-storytelling-for-business-impact
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Paris,"$11,900",23 Mar - 03 Apr 2026,https://glomacs.com/training-course/the-strategy-and-high-impact-leadership-programme
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-contract-management
"Shipping Management, Leadership & Strategy",Maritime Management and Leadership: Creating Value in Shipping,Online,"$3,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/shipping-management-leadership-strategy
Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/certificate-in-strategic-management-in-the-oil-and-gas-business
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Learning Agility,A Culture of Life-Long Learning,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/learning-agility
Professional Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-management-in-the-oil-and-gas-business
"Strategic Thinking, Analysis and Planning",Mapping-out Your Best Possible Direction,Paris,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-thinking-analysis-and-planning
Planning Specialist,Creating Innovative Strategic Plans in our Volatile World,Dubai,"$7,000",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/planning-specialist
Strategic Planning & Goal Setting,"Setting Business Goals, Targets & Deliverables",Dubai,"$7,000",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-planning-goal-setting-setting-business-goals-targets-deliverables
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/design-thinking-for-strategic-management
"Strategic Management, Monitoring and Planning for Government and Public Sector",Upgrade your Organization Management to the International Standards,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-management-monitoring-and-planning-for-government-and-public-sector
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Tromso,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Amsterdam,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-contract-management
"Shipping Management, Leadership & Strategy",Maritime Management and Leadership: Creating Value in Shipping,Dubai,"$6,450",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/shipping-management-leadership-strategy
"Strategic Thinking, Analysis & Business Planning",Turning Strategy into Action and Results,Dubai,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-thinking-analysis-business-planning
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,London,"$5,950",30 Mar - 03 Apr 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-awareness-and-business-acumen
Strategic Contract Management,"Key Concepts, Processes and Current Practices",London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/strategic-contract-management
Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/certificate-in-strategic-management-in-the-oil-and-gas-business
Professional Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-management-in-the-oil-and-gas-business
Professional Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,Dubai,"$6,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy
Certificate in Strategy,Developing and Executing Strategic Plans for Maximum Impact,Dubai,"$6,950",06 - 10 Apr 2026,https://glomacs.com/training-course/certificate-in-strategy-1
Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/corporate-social-responsibility
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/strategic-awareness-and-business-acumen
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Dubai,"$7,500",06 - 10 Apr 2026,https://glomacs.com/training-course/strategy-strategic-planning
Design Thinking for Strategic Management,Overcoming Organizational Challenges through Innovative Solutions,Amsterdam,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/design-thinking-for-strategic-management
Professional Certificate in Corporate Social Responsibility (CSR),Integrating Sustainability for Future Growth,London,"$5,950",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-corporate-social-responsibility-csr
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Dubai,"$7,500",06 - 10 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
Strategic Workforce Planning Masterclass,Optimized Talent Management Planning,Online,"$3,950",06 - 10 Apr 2026,https://glomacs.com/training-course/strategic-workforce-planning-masterclass
Agile Practices for Organizational Excellence and Sustainability,"Mastery of Design Thinking, Creativity and Business Agility",London,"$11,900",06 - 17 Apr 2026,https://glomacs.com/training-course/agile-practices-for-organizational-excellence-and-sustainability
Creative Strategic Planning & Leadership,"Developing Innovative, Visioning and Strategic Thinking Skills",Amsterdam,"$15,000",06 - 17 Apr 2026,https://glomacs.com/training-course/creative-strategic-planning-leadership
Strategic Quality Management: A Roadmap to Organizational Brilliance,Putting Quality at the Centre of Your Organizations Strategy,Dhahran,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/strategic-quality-management-a-roadmap-to-organizational-brilliance
Masterclass on Emerging Technologies in Procurement and Supply Chain,Navigating Digital Disruption,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/masterclass-on-emerging-technologies-in-procurement-and-supply
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-management-masterclass
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Online,"$3,950",13 - 17 Apr 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Management - Masterclass,Improved Management through Leading-Edge Strategies,Dubai,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/management-masterclass
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,London,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Amsterdam,"$7,500",13 - 17 Apr 2026,https://glomacs.com/training-course/strategy-strategic-planning
Learning Agility,A Culture of Life-Long Learning,Edinburgh,"$5,950",13 - 17 Apr 2026,https://glomacs.com/training-course/learning-agility
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,Amsterdam,"$7,500",13 - 17 Apr 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
The Strategic Public Manager,Improving Managerial Competencies and Strategic Public Vision,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/the-strategic-public-manager
Essentials of Balanced Scorecard,Translate Strategy into Practical Performance Improvement,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/essentials-of-balanced-scorecard
Strategic Planning Using the Balanced Scorecard,Turning Strategy into Reality,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/strategic-planning-using-the-balanced-scorecard
ESG Corporate Strategy,An ESG and Sustainability Foundation for a Competitive Advantage,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/esg-corporate-strategy
Learning Agility: Agile Learning For HR Professionals,Developing Your Skills and Competencies to Accelerate and Promote People Development,Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/learning-agility-the-essential-course-for-hr-and-learning-development-professionals
Strategic Thinking and Planning for Optimum Success,Enhance Strategic Thinking and Planning Capabilities for Better Decisions Making,Amsterdam,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/strategic-thinking-and-planning-for-optimum-success
Sustainable Business Strategy,The Key to a Responsible Organisation,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/sustainable-business-strategy
Strategy & Business Analysis,Building and Sustaining a Profitable Competitive Position,London,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/strategy-business-analysis
Business Process Analysis and Modelling,"Building Fast, Efficient and Effective Processes",Dubai,"$5,950",20 - 24 Apr 2026,https://glomacs.com/training-course/business-process-analysis-modelling
The Complete Strategic & Leadership Insights,Enabling Leaders to Gain Insights for Setting Direction and Developing Strategy that is Aligned Throughout the Organisation,Amsterdam,"$11,900",20 Apr - 01 May 2026,https://glomacs.com/training-course/the-complete-strategic-leadership-insights
Practical Business Planning Workshop,Making Business Plans that Really Work to Transform your Business,Online,"$2,950",27 - 29 Apr 2026,https://glomacs.com/training-course/practical-business-planning-workshop
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Online,"$3,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
The Oxford Advanced Strategy for Directors & Leaders,Leading Strategically in Turbulent Times,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/advanced-strategy-for-directors
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Geneva,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-management-masterclass
Agile Business Strategy and Organisational Development for Sustainable Growth,Creating an Agile Business,Riyadh,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/agile-business-strategy-and-organisational-development-for-sustainable-growth
Due Diligence in Petroleum Business Development,Appraisal and Management of Potential Investors and Partners,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/due-diligence-in-petroleum-business-development
Management - Masterclass,Improved Management through Leading-Edge Strategies,Geneva,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/management-masterclass
Advanced Professional Certificate in Strategic Management,Strategies for High-Impact Results in a Complex and Changing World,Barcelona,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-management
"Strategic, Operational and Tactical Leadership in the Oil and Gas Industry",Leading Operations and Strategy with Tactical Expertise and Precision,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/strategic-operational-and-tactical-leadership-in-the-oil-and-gas-industry
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
"Professional Certificate in Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,London,"$5,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-leading-through-vuca-volatility-uncertainty-complexity-ambiguity
Advanced Professional Certificate in Strategic Management,Strategies for High-Impact Results in a Complex and Changing World,Online,"$3,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/advanced-professional-certificate-in-strategic-management
"Leading through VUCA (Volatility, Uncertainty, Complexity & Ambiguity)",The New Leadership Model for Leading in a Rapidly Changing World,Online,"$3,950",27 Apr - 01 May 2026,https://glomacs.com/training-course/leading-through-vuca-volatility-uncertainty-complexity-ambiguity
The Advanced Professional Certificate in Strategic Management & Leadership,High-Impact Results in a Complex and Changing World,Online,"$7,900",27 Apr - 08 May 2026,https://glomacs.com/training-course/advanced-professional-certificate-strategic-management-leadership
Leadership Skills for Innovation and Results,Harness the future and lead with vision and efficacy,Dubai,"$11,900",27 Apr - 08 May 2026,https://glomacs.com/training-course/leadership-skills-for-innovation-and-results
The Advanced Professional Certificate in Strategic Management & Leadership,High-Impact Results in a Complex and Changing World,Barcelona,"$11,900",27 Apr - 08 May 2026,https://glomacs.com/training-course/advanced-professional-certificate-strategic-management-leadership
Strategic Leadership for Energy Industry,"Leadership, Strategy and Sustainability",Dubai,"$11,900",27 Apr - 08 May 2026,https://glomacs.com/training-course/strategic-leadership-for-energy-industry
